time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
35.9,3,10,7,6904.96,2855.76,5.3,32,0.64
36.4,1,9,8,6471.36,3150.4,5,32,0.64
36.4,2,11,10,5664.8,3420,4.54545,32,0.64
36.4,3,10,7,6872.64,2855.6,5.4,32,0.64
36.9,1,9,8,6384.16,3162.08,5.11111,32,0.64
36.9,2,11,11,5664.64,3971.2,4.54545,32,0.64
36.9,3,10,7,6872.48,2855.68,5.4,32,0.64
37.4,1,9,8,6471.36,3254.48,5.11111,32,0.64
37.4,2,11,11,5664.64,3881.76,4.36364,32,0.64
37.4,3,10,7,7162.72,2855.76,5.4,32,0.64
37.9,1,9,8,6416.32,3263.12,5.11111,32,0.64
37.9,2,11,11,5664.64,3889.68,4.45455,32,0.64
37.9,3,10,7,7154.64,2679.84,5.4,32,0.64
38.4,1,9,8,6455.2,3286.72,5.11111,32,0.64
38.4,2,11,11,5664.64,3986.8,4.45455,32,0.64
38.4,3,10,7,7041.28,2628.16,5.4,32,0.64
38.9,1,9,8,6555.84,3286.56,5.11111,32,0.64
38.9,2,11,11,5664.64,3978.96,4.45455,32,0.64
38.9,3,10,7,7068.16,2735.68,5.5,32,0.64
39.4,1,9,8,6579.52,3278,5.11111,32,0.64
39.4,2,11,11,5525.12,4038.56,4.45455,32,0.64
39.4,3,10,7,6980.96,2735.68,5.5,32,0.64
39.9,1,9,8,6592.8,3284.8,5.11111,32,0.64
39.9,2,11,11,5525.04,3986.72,4.45455,32,0.64
39.9,3,10,7,7093.52,2735.68,5.5,32,0.64
40.4,1,9,8,6585.28,3254.16,5.11111,32,0.64
40.4,2,11,11,5507.52,3941.36,4.45455,32,0.64
40.4,3,10,7,7261.36,2735.68,5.6,32,0.64
40.9,1,9,8,6539.68,3250.72,5.11111,32,0.64
40.9,2,11,11,5507.76,3911.6,4.45455,32,0.64
40.9,3,10,7,7293.44,2735.68,5.6,32,0.64
41.4,1,9,8,6585.28,3245.76,5.11111,32,0.64
41.4,2,11,11,5507.6,3979.04,4.54545,32,0.64
41.4,3,10,7,7261.04,2735.84,5.6,32,0.64
41.9,1,9,8,6592.96,3394.48,5.11111,32,0.64
41.9,2,11,11,5507.68,4027.36,4.54545,32,0.64
41.9,3,10,7,7261.04,2735.76,5.6,32,0.64
42.4,1,9,6,6136.32,3506.08,5.11111,32,0.64
42.4,2,11,11,5672.4,3901.12,4.45455,32,0.64
42.4,3,10,7,7197.92,2615.84,5.4,32,0.64
42.9,1,9,7,6312.32,3458.4,5.11111,32,0.64
42.9,2,11,11,5657.76,3901.28,4.54545,32,0.64
42.9,3,10,7,7315.84,2615.84,5.4,32,0.64
43.4,1,9,7,6323.92,3463.2,5.11111,32,0.64
43.4,2,11,11,5657.76,3937.84,4.54545,32,0.64
43.4,3,10,7,7498.32,2615.68,5.5,32,0.64
43.9,1,9,7,6304.64,3443.36,5,32,0.64
43.9,2,11,11,5640.32,3894.4,4.54545,32,0.64
43.9,3,10,7,7374.88,2615.68,5.5,32,0.64
44.4,1,9,6,6324,3424.4,5.11111,32,0.64
44.4,2,11,11,5656.32,4013.92,4.54545,32,0.64
44.4,3,10,7,7362.72,2615.84,5.5,32,0.64
44.9,1,9,6,6344.48,3424.16,5.11111,32,0.64
44.9,2,10,10,5579.84,3731.52,4.8,32,0.64
44.9,3,11,7,6989.76,2642.24,5.5,32,0.64
45.4,1,9,6,6283.92,3281.44,5.11111,32,0.64
45.4,2,10,10,5892.32,4004.56,4.8,32,0.64
45.4,3,11,7,7007.44,3288.08,5.27273,32,0.64
45.9,1,9,6,6316.16,3391.52,5.11111,32,0.64
45.9,2,10,9,6066.64,4099.6,4.8,32,0.64
45.9,3,11,7,7221.92,3217.68,5.27273,32,0.64
46.4,1,9,6,6312.16,3391.6,5.11111,32,0.64
46.4,2,10,9,5909.76,4238.4,4.8,32,0.64
46.4,3,11,7,7125.36,3296.72,5.27273,32,0.64
46.9,1,9,6,6323.76,3391.76,5.11111,32,0.64
46.9,2,10,9,5955.84,4284.72,4.8,32,0.64
46.9,3,11,7,7317.92,3333.04,5.27273,32,0.64
47.4,1,9,6,6433.84,3401.44,5.11111,32,0.64
47.4,2,10,9,5976.8,4229.76,4.8,32,0.64
47.4,3,11,7,7182.32,3307.12,5.27273,32,0.64
47.9,1,9,6,6333.44,3416.4,5.11111,32,0.64
47.9,2,10,9,5976.8,4489.84,4.8,32,0.64
47.9,3,11,7,7238.64,3239.92,5.27273,32,0.64
48.4,1,9,6,6330.72,3411.52,5.11111,32,0.64
48.4,2,10,9,5976.72,4043.44,4.9,32,0.64
48.4,3,11,7,6971.6,3150.88,5.27273,32,0.64
48.9,1,9,6,6271.6,3411.52,5.11111,32,0.64
48.9,2,10,9,5797.44,4508.56,4.8,32,0.64
48.9,3,11,7,6855.76,3246.96,5.36364,32,0.64
49.4,1,9,6,6212.56,3391.6,5.22222,32,0.64
49.4,2,10,9,5797.2,4716.96,4.8,32,0.64
49.4,3,11,7,6740.72,3266.08,5.36364,32,0.64
49.9,1,10,7,5945.44,3715.36,5.1,32,0.64
49.9,2,10,9,5964,3853.92,4.8,32,0.64
49.9,3,10,6,7370.88,2795.12,5.7,32,0.64
50.4,1,10,7,5719.52,3745.44,5.1,32,0.64
50.4,2,10,9,6003.76,3816.24,4.8,32,0.64
50.4,3,10,6,7120.16,2896.16,5.7,32,0.64
50.9,1,10,7,5759.28,3604.64,5.1,32,0.64
50.9,2,10,9,6135.68,3891.36,4.8,32,0.64
50.9,3,10,6,7211.6,2769.76,5.6,32,0.64
51.4,1,10,7,5793.28,3604.64,5.1,32,0.64
51.4,2,10,9,6160.72,3928.96,4.8,32,0.64
51.4,3,10,6,7309.28,2849.68,5.7,32,0.64
51.9,1,10,7,5568,3606.8,5.1,32,0.64
51.9,2,10,9,5956.32,3854.08,4.8,32,0.64
51.9,3,10,6,7235.44,2856.8,5.6,32,0.64
52.4,1,10,7,5435.36,3622.16,5.1,32,0.64
52.4,2,10,9,5981.28,3854.08,4.8,32,0.64
52.4,3,10,6,7273.92,2750.88,5.6,32,0.64
52.9,1,10,7,5395.52,3604.4,4.9,32,0.64
52.9,2,10,9,5996,3816.56,4.9,32,0.64
52.9,3,10,6,7435.52,3569.36,5.7,32,0.64
53.4,1,10,7,5420.64,3609.44,4.9,32,0.64
53.4,2,10,9,5995.92,3733.68,4.8,32,0.64
53.4,3,10,6,7557.6,3457.12,5.7,32,0.64
53.9,1,9,6,6074.88,3136.32,5.11111,32,0.64
53.9,2,10,9,5988.16,4495.2,4.8,32,0.64
53.9,3,11,7,7119.2,3070,5.54545,32,0.64
54.4,1,9,5,6222.16,3123.6,5,32,0.64
54.4,2,10,9,6082.56,4638.8,4.8,32,0.64
54.4,3,11,6,7114,2946.96,5.54545,32,0.64
54.9,1,9,6,6222.24,3023.12,5,32,0.64
54.9,2,10,9,6028.32,4447.52,4.8,32,0.64
54.9,3,11,7,7158,3070.16,5.54545,32,0.64
55.4,1,9,6,6222.16,3046.16,5,32,0.64
55.4,2,10,9,6028.48,4440,4.9,32,0.64
55.4,3,11,7,7085.84,3149.28,5.63636,32,0.64
55.9,1,9,6,6222.16,3224.16,5.11111,32,0.64
