time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
58.4,1,0,0,0,32,9453.52,0
58.4,2,0,0,0,32,10433.5,0
58.4,3,0,0,0,32,10296,0
58.9,1,0,0,0,32,8764.88,0
58.9,2,0,0,0,32,8476.16,0
58.9,3,0,0,0,32,10392.8,0
59.4,1,0,0,0,32,12490.5,0
59.4,2,0,0,0,32,8640.64,0
59.4,3,0,0,0,32,10046.9,0
59.9,1,0,0,0,32,12840.9,0
59.9,2,0,0,0,32,8636.88,0
59.9,3,0,0,0,32,10059.3,0
60.4,1,0,0,0,32,12963.8,0
60.4,2,0,0,0,32,8637.2,0
60.4,3,0,0,0,32,9912,0
60.9,1,0,0,0,32,12951.1,0
60.9,2,0,0,0,32,8721.44,0
60.9,3,0,0,0,32,10066.6,0
61.4,1,0,0,0,32,12942.2,0
61.4,2,0,0,0,32,8985.12,0
61.4,3,0,0,0,32,10136.5,0
61.9,1,0,0,0,32,12808.2,0
61.9,2,0,0,0,32,9032.48,0
61.9,3,0,0,0,32,10075,0
62.4,1,0,0,0,32,12909.6,0
62.4,2,0,0,0,32,9017.04,0
62.4,3,0,0,0,32,9957.04,0
62.9,1,0,0,0,32,12312,0
62.9,2,0,0,0,32,9344.4,0
62.9,3,0,0,0,32,9693.36,0
63.4,1,0,0,0,32,10666.6,0
63.4,2,0,0,0,32,9610.64,0
63.4,3,0,0,0,32,12350.1,0
63.9,1,0,0,0,32,10782.4,0
63.9,2,0,0,0,32,9617.52,0
63.9,3,0,0,0,32,12554.2,0
64.4,1,0,0,0,32,10794.7,0
64.4,2,0,0,0,32,9624.48,0
64.4,3,0,0,0,32,13135.8,0
64.9,1,0,0,0,32,9120.32,0
64.9,2,0,0,0,32,9892.8,0
64.9,3,0,0,0,32,12962.8,0
65.4,1,0,0,0,32,8943.92,0
65.4,2,0,0,0,32,9733.28,0
65.4,3,0,0,0,32,13171.8,0
65.9,1,0,0,0,32,8970.72,0
65.9,2,0,0,0,32,9693.52,0
65.9,3,0,0,0,32,13140.2,0
66.4,1,0,0,0,32,9017.36,0
66.4,2,0,0,0,32,9780.88,0
66.4,3,0,0,0,32,13329.4,0
66.9,1,0,0,0,32,8977.68,0
66.9,2,0,0,0,32,9925.2,0
66.9,3,0,0,0,32,13311.1,0
67.4,1,0,0,0,32,9051.92,0
67.4,2,0,0,0,32,9925.04,0
67.4,3,0,0,0,32,13264.4,0
67.9,1,0,0,0,32,9076,0
67.9,2,0,0,0,32,9885.28,0
67.9,3,0,0,0,32,13411.8,0
68.4,1,0,0,0,32,8984.56,0
68.4,2,0,0,0,32,10163,0
68.4,3,0,0,0,32,13773,0
68.9,1,0,0,0,32,9405.44,0
68.9,2,0,0,0,32,10104.2,0
68.9,3,0,0,0,32,10939.4,0
69.4,1,0,0,0,32,9687.6,0
69.4,2,0,0,0,32,10083.6,0
69.4,3,0,0,0,32,10980.6,0
69.9,1,0,0,0,32,9706.56,0
69.9,2,0,0,0,32,10447.8,0
69.9,3,0,0,0,32,11013.8,0
70.4,1,0,0,0,32,9754.32,0
70.4,2,0,0,0,32,10566.4,0
70.4,3,0,0,0,32,11193,0
70.9,1,0,0,0,32,9771.84,0
70.9,2,0,0,0,32,10586.9,0
70.9,3,0,0,0,32,11272.2,0
71.4,1,0,0,0,32,9647.44,0
71.4,2,0,0,0,32,10514.9,0
71.4,3,0,0,0,32,11301.8,0
71.9,1,0,0,0,32,9634.88,0
71.9,2,0,0,0,32,10442.6,0
71.9,3,0,0,0,32,11238.9,0
72.4,1,0,0,0,32,9764.32,0
72.4,2,0,0,0,32,10480.2,0
72.4,3,0,0,0,32,11373.8,0
72.9,1,0,0,0,32,9771.76,0
72.9,2,0,0,0,32,10402.7,0
72.9,3,0,0,0,32,11450.9,0
73.4,1,0,0,0,32,9796.64,0
73.4,2,0,0,0,32,10402.7,0
73.4,3,0,0,0,32,11516.1,0
73.9,1,0,0,0,32,9844.56,0
73.9,2,0,0,0,32,10552.5,0
73.9,3,0,0,0,32,11531.8,0
74.4,1,0,0,0,32,9775.2,0
74.4,2,0,0,0,32,10552.5,0
74.4,3,0,0,0,32,11987.8,0
74.9,1,0,0,0,32,9881.92,0
74.9,2,0,0,0,32,10520.3,0
74.9,3,0,0,0,32,12234.2,0
75.4,1,0,0,0,32,10300.2,0
75.4,2,0,0,0,32,10520.3,0
75.4,3,0,0,0,32,12224.2,0
75.9,1,0,0,0,32,10216.4,0
75.9,2,0,0,0,32,10492.1,0
75.9,3,0,0,0,32,12229,0
76.4,1,0,0,0,32,11073.8,0
76.4,2,0,0,0,32,10395.1,0
76.4,3,0,0,0,32,11672.1,0
76.9,1,0,0,0,32,11041.9,0
76.9,2,0,0,0,32,10584.2,0
76.9,3,0,0,0,32,11676.1,0
77.4,1,0,0,0,32,10694.5,0
77.4,2,0,0,0,32,10597.8,0
77.4,3,0,0,0,32,12070.9,0
77.9,1,0,0,0,32,9814.56,0
77.9,2,0,0,0,32,10918.9,0
77.9,3,0,0,0,32,12406.7,0
78.4,1,0,0,0,32,10037.8,0
78.4,2,0,0,0,32,11174.2,0
78.4,3,0,0,0,32,12618.4,0
78.9,1,0,0,0,32,10048.6,0
78.9,2,0,0,0,32,11211.4,0
78.9,3,0,0,0,32,12683.5,0
79.4,1,0,0,0,32,10162.6,0
