time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
39.4,2,7,6,9638.32,2534,5.11111,32,0.64
39.4,3,9,0,8561.36,2870.72,0,32,0.64
39.9,1,14,0,10000.8,5891.68,0,32,0.64
39.9,2,7,6,9529.6,2555.68,5.22222,32,0.64
39.9,3,9,0,8322.32,2726.4,0,32,0.64
40.4,1,14,0,10000.7,5939.44,0,32,0.64
40.4,2,7,6,9474.56,2577.2,5.22222,32,0.64
40.4,3,9,0,8278.56,2732.32,0,32,0.64
40.9,1,14,0,9731.52,5963.28,0,32,0.64
40.9,2,7,6,9565.84,2628.8,5.22222,32,0.64
40.9,3,9,0,8270.16,2734.56,0,32,0.64
41.4,1,14,0,9784.8,5771.76,0,32,0.64
41.4,2,7,6,9613.2,2769.2,5.22222,32,0.64
41.4,3,9,0,8978.56,2734.8,0,32,0.64
41.9,1,14,0,10159.3,5996.08,0,32,0.64
41.9,2,7,6,9638.32,2914.32,5.22222,32,0.64
41.9,3,9,0,9634.4,2720.08,0,32,0.64
42.4,1,14,0,10288.7,5883.6,0,32,0.64
42.4,2,7,6,9581.36,2939.68,5.22222,32,0.64
42.4,3,9,0,9634.4,2722.32,0,32,0.64
42.9,1,14,0,10103.2,5930.48,0,32,0.64
42.9,2,7,6,9701.36,2939.68,5.33333,32,0.64
42.9,3,9,0,9634.24,2726.48,0,32,0.64
43.4,1,14,0,10108.2,5942.16,0,32,0.64
43.4,2,7,6,10105.5,2939.68,5.33333,32,0.64
43.4,3,9,0,9634.4,2730.48,0,32,0.64
43.9,1,14,0,10342,5953.12,0,32,0.64
43.9,2,7,6,10132.3,2965.04,5.33333,32,0.64
43.9,3,9,0,10202.8,2714,0,32,0.64
44.4,1,14,0,10332.6,5946.24,0,32,0.64
44.4,2,7,6,10204.8,2965.04,5.33333,32,0.64
44.4,3,9,0,10031.8,2724.16,0,32,0.64
44.9,1,14,0,10007.4,6122.48,0,32,0.64
44.9,2,7,6,10187.4,2965.04,5.44444,32,0.64
44.9,3,9,0,10031.7,2721.92,0,32,0.64
45.4,1,14,0,9987.12,6055.44,0,32,0.64
45.4,2,7,6,10187.4,2939.68,5.33333,32,0.64
45.4,3,9,0,10027.1,2718.08,0,32,0.64
45.9,1,14,0,10341.9,6029.36,0,32,0.64
45.9,2,7,6,10259.8,2939.68,5.44444,32,0.64
45.9,3,9,0,10027.3,2720.08,0,32,0.64
46.4,1,14,0,10433.1,5938.24,0,32,0.64
46.4,2,7,6,10187.3,2991.28,5.44444,32,0.64
46.4,3,9,0,9822.48,2715.76,0,32,0.64
46.9,1,14,0,10108.3,5846.4,0,32,0.64
46.9,2,7,6,10575.6,2818.32,5.44444,32,0.64
46.9,3,9,0,9866.64,2844.72,0,32,0.64
47.4,1,14,0,10112.6,6020.16,0,32,0.64
47.4,2,7,6,10503.1,2716,5.44444,32,0.64
47.4,3,9,0,10297.7,2838.16,0,32,0.64
47.9,1,14,0,10332.5,5936.64,0,32,0.64
47.9,2,7,6,10575.6,2792.96,5.44444,32,0.64
47.9,3,9,0,10272.5,2832.08,0,32,0.64
48.4,1,14,0,9861.52,6172.96,0,32,0.64
48.4,2,7,6,10575.6,2690.64,5.66667,32,0.64
48.4,3,9,0,10139,2825.92,0,32,0.64
48.9,1,14,0,9806.48,6047.04,0,32,0.64
48.9,2,7,6,11064.6,2792.96,5.66667,32,0.64
48.9,3,9,0,9604.08,2829.6,0,32,0.64
49.4,1,14,0,10043.5,4632.16,0,32,0.64
49.4,2,8,6,10757.9,3185.6,5.66667,32,0.64
49.4,3,8,0,10082.7,1733.36,0,32,0.64
49.9,1,14,0,10317.4,4277.84,0,32,0.64
49.9,2,8,6,10929.6,3201.28,5.66667,32,0.64
49.9,3,8,0,10199.1,1733.28,0,32,0.64
50.4,1,14,0,10247.6,4561.04,0,32,0.64
50.4,2,8,6,10803.5,3201.28,5.66667,32,0.64
50.4,3,8,0,10405.1,1725.68,0,32,0.64
50.9,1,14,0,10020.8,5000.4,0,32,0.64
50.9,2,8,6,10929.7,3403.84,5.88889,32,0.64
50.9,3,8,0,10448.7,1624.24,0,32,0.64
51.4,1,14,0,9975.36,5097.52,0,32,0.64
51.4,2,8,6,10879.8,3377.84,5.88889,32,0.64
51.4,3,8,0,10496.9,1627.28,0,32,0.64
51.9,1,14,0,10478.7,5235.76,0,32,0.64
51.9,2,8,6,10707.1,3403.84,5.88889,32,0.64
51.9,3,8,0,10540,1625.76,0,32,0.64
52.4,1,14,0,10570.1,5055.04,0,32,0.64
52.4,2,8,6,11048.2,3403.84,5.88889,32,0.64
52.4,3,8,0,10539.9,1625.76,0,32,0.64
52.9,1,14,0,10638.7,5169.04,0,32,0.64
52.9,2,8,6,11208.1,3377.84,5.88889,32,0.64
52.9,3,8,0,10540.2,1668.16,0,32,0.64
53.4,1,14,0,10584.8,5078.24,0,32,0.64
53.4,2,8,6,11473.1,3594.88,6.11111,32,0.64
53.4,3,8,0,10540.1,1686.64,0,32,0.64
53.9,1,14,0,10584.8,5096.24,0,32,0.64
53.9,2,8,6,11418.2,3621.92,6.11111,32,0.64
53.9,3,8,0,10540.1,1630.32,0,32,0.64
54.4,1,14,0,10584.8,5142.56,0,32,0.64
54.4,2,8,6,11637.7,3639.84,6.11111,32,0.64
54.4,3,8,0,10667.2,1749.92,0,32,0.64
54.9,1,14,0,11257.3,5261.84,0,32,0.64
54.9,2,8,6,11435.6,3569.92,6.11111,32,0.64
54.9,3,8,0,10338.5,1853.04,0,32,0.64
55.4,1,14,0,11257.3,5057.52,0,32,0.64
55.4,2,8,6,11435.6,3595.92,6.11111,32,0.64
55.4,3,8,0,10251.6,1823.12,0,32,0.64
55.9,1,14,0,11373,5043.2,0,32,0.64
55.9,2,8,6,11746.3,3639.76,6,32,0.64
55.9,3,8,0,10792.6,1791.68,0,32,0.64
56.4,1,14,0,11503,5118.16,0,32,0.64
56.4,2,8,6,11435.5,3613.68,6,32,0.64
56.4,3,8,0,10937.4,1923.44,0,32,0.64
56.9,1,14,0,11428,5225.28,0,32,0.64
56.9,2,8,6,11490.6,3621.84,6,32,0.64
56.9,3,8,0,10846,1799.12,0,32,0.64
57.4,1,14,0,10962.7,5178.64,0,32,0.64
57.4,2,8,6,11655.1,3621.84,6,32,0.64
57.4,3,8,0,11230.2,1981.52,0,32,0.64
57.9,1,14,0,10874.6,5111.92,0,32,0.64
57.9,2,8,4,11623,3639.76,6.71429,32,0.64
57.9,3,8,0,10976.2,1935.36,0,32,0.64
58.4,1,14,0,11101.6,5049.28,0,32,0.64
58.4,2,8,4,11418.1,3745.52,6.85714,32,0.64
58.4,3,8,0,10895.4,1847.6,0,32,0.64
58.9,1,14,0,10819.1,5110,0,32,0.64
58.9,2,8,4,11450.3,3677.68,6.71429,32,0.64
58.9,3,8,0,11047.8,1992.8,0,32,0.64
59.4,1,14,0,10827.4,5134.88,0,32,0.64
59.4,2,8,4,11797.5,3579.6,6.71429,32,0.64
59.4,3,8,0,11082.4,2050.72,0,32,0.64
59.9,1,12,0,10719.8,6644.88,0,32,0.64
59.9,2,9,4,10949.4,4502,6.71429,32,0.64
59.9,3,9,0,9884.24,3383.28,0,32,0.64
60.4,1,12,0,10596.6,8069.2,0,32,0.64
60.4,2,9,4,11460.9,4889.44,6.71429,32,0.64
60.4,3,9,0,10770.2,3070.8,0,32,0.64
60.9,1,12,0,10551.8,8445.2,0,32,0.64
60.9,2,9,4,11392.6,4819.36,6.85714,32,0.64
60.9,3,9,0,10787.5,3078.48,0,32,0.64
61.4,1,12,0,10329.6,7146.24,0,32,0.64
61.4,2,9,4,11283.6,5548.24,6.85714,32,0.64
61.4,3,8,0,10802.6,5066.64,0,32,0.64
61.9,1,11,5,11319.3,6726.88,6.33333,32,0.64
