time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
48.4,1,13,0,9775.52,5233.2,0,35,0.64
48.4,2,10,0,13324.1,5088.4,0,35,0.64
48.4,3,7,3,10655,5284.8,3.4,33,0.64
48.9,1,13,0,9775.52,5126.24,0,35,0.64
48.9,2,10,0,13191.7,4957.28,0,35,0.64
48.9,3,7,3,10707.1,5700.88,3.4,33,0.64
49.4,1,13,0,9702.88,5548.08,0,35,0.64
49.4,2,10,0,13226.7,4888.4,0,35,0.64
49.4,3,7,3,10976.5,5667.92,3.4,33,0.64
49.9,1,13,3,9384.96,5334.24,6.69231,35,0.64
49.9,2,10,0,13180.6,5596.24,0,35,0.64
49.9,3,7,3,11028.1,5679.84,3.4,33,0.64
50.4,1,13,3,8389.44,5250.32,6.15385,34,0.64
50.4,2,10,0,14535.6,6768.16,0,35,0.64
50.4,3,7,3,11249.4,5709.92,3.6,33,0.64
50.9,1,13,3,8372,5106.8,6.15385,34,0.64
50.9,2,10,0,14316.7,6714.4,0,35,0.64
50.9,3,7,3,11190.2,5603.12,3.6,33,0.64
51.4,1,13,3,8389.44,5418.24,6.23077,34,0.64
51.4,2,10,0,14258.1,6846.24,0,35,0.64
51.4,3,7,3,11205.5,5569.04,3.6,33,0.64
51.9,1,13,3,8371.92,5362.88,6.15385,34,0.64
51.9,2,10,0,14735.3,6959.28,0,35,0.64
51.9,3,7,3,11059.4,5577.84,3.6,33,0.64
52.4,1,13,3,8389.44,5094.16,6.15385,34,0.64
52.4,2,10,0,14551.8,6989.12,0,35,0.64
52.4,3,7,3,11189.8,5465.52,3.6,33,0.64
52.9,1,13,3,8371.92,5221.52,6.15385,34,0.64
52.9,2,10,0,14690.7,7115.28,0,35,0.64
52.9,3,7,3,11270.5,5309.12,3.6,33,0.64
53.4,1,13,3,8619.2,5310.88,6.15385,34,0.64
53.4,2,10,0,14284.1,6997.36,0,35,0.64
53.4,3,7,3,11394.9,5471.04,3.6,33,0.64
53.9,1,13,3,8644.24,5223.84,6.15385,34,0.64
53.9,2,10,0,14465.9,6953.84,0,35,0.64
53.9,3,7,3,10813.7,5512.48,3.6,33,0.64
54.4,1,13,3,8368.08,5486.08,6.15385,34,0.64
54.4,2,10,0,14359,7048.88,0,35,0.64
54.4,3,7,3,10777.1,5501.84,3.6,33,0.64
54.9,1,13,3,7369.44,7058.4,6.07692,34,0.64
54.9,2,11,0,12527,5012.64,0,35,0.64
54.9,3,6,3,11798.2,5662.24,3.4,34,0.64
55.4,1,13,3,8281.76,5821.36,6.30769,34,0.64
55.4,2,11,0,11508.8,5953.52,0,34,0.64
55.4,3,6,3,11658.1,6090,3.8,34,0.64
55.9,1,13,3,8275.68,6247.36,6,34,0.64
55.9,2,11,0,13272.7,5661.36,0,35,0.64
55.9,3,6,3,11965.9,6114.96,3.4,34,0.64
56.4,1,13,3,8324.72,6067.76,6.30769,34,0.64
56.4,2,11,0,11667.6,5817.04,0,34,0.64
56.4,3,6,3,11699.2,6176.48,3.8,34,0.64
56.9,1,13,3,7792.56,6227.6,6.07692,34,0.64
56.9,2,11,0,13383.3,5466.08,0,35,0.64
56.9,3,6,3,12020.8,6217.28,3.4,34,0.64
57.4,1,13,3,7927.36,6629.28,6,34,0.64
57.4,2,11,0,12933.6,5262,0,35,0.64
57.4,3,6,3,12087.9,6088.4,3.4,34,0.64
57.9,1,13,3,8396.72,5626.96,6.30769,34,0.64
57.9,2,11,0,11932.4,5858.24,0,34,0.64
57.9,3,6,3,11901.5,5830.08,3.6,34,0.64
58.4,1,13,3,8030.4,5750,6.30769,34,0.64
58.4,2,11,0,11831.8,5764.16,0,34,0.64
58.4,3,6,3,12107.2,6043.92,3.6,34,0.64
58.9,1,13,3,8341.28,5867.44,6.38462,34,0.64
58.9,2,11,0,11902.5,5571.04,0,34,0.64
58.9,3,6,3,12249.4,6108.72,3.6,34,0.64
59.4,1,13,3,7768.64,6418.32,5.84615,34,0.64
59.4,2,11,0,13039.6,5370.4,0,35,0.64
59.4,3,6,3,11647.9,6255.84,3.4,34,0.64
59.9,1,13,3,7975.2,5643.36,6.38462,34,0.64
59.9,2,11,0,11726.4,5711.36,0,34,0.64
59.9,3,6,3,12470.2,6287.52,3.6,34,0.64
60.4,1,13,3,7714.96,6095.84,5.76923,34,0.64
60.4,2,11,0,12338.1,5530.72,0,35,0.64
60.4,3,6,3,11754.4,6174.08,3.4,34,0.64
60.9,1,13,5,8077.76,5925.44,6.15385,34,0.64
60.9,2,11,2,11274.3,5505.12,6.8,34,0.64
60.9,3,6,0,12379.8,6434.08,7.6,34,0.64
