time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
32,1316,0.993104,0.661115,1.18262,0,0.118634
32.1,1317,0.951192,0.683699,1.17307,0,0.118634
32.2,1318,0.97292,0.664739,1.16114,0,0.118634
32.3,1319,0.955576,0.667259,1.1826,0,0.118634
32.4,1320,0.964096,0.661099,1.16591,0,0.118634
32.5,1321,0.96688,0.676451,1.15523,0,0.118634
32.6,1322,0.955096,0.664739,1.19131,0,0.118634
32.7,1323,0.960096,0.656379,1.17026,0,0.118634
32.8,1324,0.9452,0.672011,1.17627,0,0.118634
32.9,1325,0.952064,0.687323,1.15722,0,0.118634
33,1326,0.959328,0.656379,1.17026,0,0.118634
33.1,1327,0.95048,0.661115,1.16914,0,0.118634
33.2,1328,0.95916,0.689091,1.17305,0,0.118634
33.3,1329,0.948992,0.664739,1.17026,0,0.118634
33.4,1330,0.920232,0.654635,1.1735,0,0.118634
33.5,1331,0.925592,0.661115,1.17026,0,0.118634
33.6,1332,0.935456,0.661115,1.17306,0,0.118634
33.7,1333,0.923672,0.692715,1.17347,0,0.118634
33.8,1334,0.929384,0.656379,1.16593,0,0.118634
33.9,1335,0.920048,0.661115,1.18261,0,0.118634
34,1336,0.927656,0.683699,1.17028,0,0.118634
34.1,1337,0.92708,0.664739,1.15089,0,0.118634
34.2,1338,0.917616,0.656379,1.19565,0,0.118634
34.3,1339,0.924584,0.694595,1.15724,0,0.118634
34.4,1340,0.934544,0.653867,1.16394,0,0.118634
34.5,1341,0.927656,0.664739,1.17826,0,0.118634
34.6,1342,0.914544,0.656379,1.17025,0,0.118634
34.7,1343,0.934904,0.672011,1.17028,0,0.118634
34.8,1344,0.917352,0.687323,1.17628,0,0.118634
34.9,1345,0.95372,0.656371,1.18363,0,0.118634
35,1346,0.944024,0.661107,1.16624,0,0.118634
35.1,1347,0.946384,0.661115,1.19752,0,0.118634
35.2,1348,0.948776,0.687323,1.17928,0,0.118634
35.3,1349,0.951504,0.660027,1.18885,0,0.118634
35.4,1350,0.956408,0.683195,1.17929,0,0.118634
35.5,1351,0.94404,0.703475,1.18886,0,0.118634
35.6,1352,0.943864,0.688163,1.1793,0,0.118634
35.7,1353,0.951288,0.676155,1.18885,0,0.118634
35.8,1354,0.939816,0.683363,1.19356,0,0.118634
35.9,1355,0.935168,0.703475,1.18327,0,0.118634
36,1356,0.93772,0.684515,1.18485,0,0.118634
36.1,1357,0.94148,0.689523,1.18884,0,0.118634
36.2,1358,0.944544,0.680891,1.1793,0,0.118634
36.3,1359,0.931768,0.697971,1.18884,0,0.118634
36.4,1360,0.936528,0.685283,1.19102,0,0.118634
36.5,1361,0.945912,0.727027,1.13999,0,0.118634
36.6,1362,0.935168,0.706811,1.14649,0,0.118634
36.7,1363,0.945696,0.722147,1.1518,0,0.118634
36.8,1364,0.933488,0.727947,1.13875,0,0.118634
36.9,1365,0.934824,0.764003,1.14648,0,0.118634
37,1366,0.94152,0.873235,1.13875,0,0.118634
37.1,1367,0.942032,0.820443,1.15581,0,0.118634
37.2,1368,0.938656,0.811403,1.12508,0,0.118634
37.3,1369,0.936912,0.820443,1.16015,0,0.118634
37.4,1370,0.935976,0.812387,1.13875,0,0.118634
37.5,1371,0.948712,0.815043,1.14648,0,0.118634
37.6,1372,0.937296,0.820443,1.14902,0,0.118634
37.7,1373,0.931032,0.811403,1.14713,0,0.118634
37.8,1374,0.944544,0.820443,1.13375,0,0.118634
