time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
31.5,2,-0.763258,-0.223605,4,31.1056,9068.35,0.12261
31.5,3,-0.836364,-0.633669,4,29.4653,8729.98,0.122579
34,1,-0.774241,0.760012,4,35.04,7387.25,0.123334
34,2,0.605813,-0.537541,-3,29.8498,10663.7,0.122428
34,3,-0.13176,0.915305,0.5,35.6612,9261.87,0.122395
36.5,1,-0.152127,-0.824152,1,28.7034,7912.05,0.123152
36.5,2,-0.784634,-0.851239,4,28.595,8334.78,0.122246
36.5,3,0.249553,0.502747,-1,34.011,9660.08,0.122212
39,1,0.909728,0.418288,-4.5,33.6732,7452.02,0.122969
39,2,0.864075,0.92424,-4.5,35.697,9035.66,0.122065
39,3,-0.750349,-0.723089,4,29.1076,9475.2,0.122029
41.5,1,0.165187,0.580067,-1,34.3203,5235.92,0.122787
41.5,2,-0.745436,-0.656277,3.5,29.3749,7590.62,0.121884
41.5,3,0.224341,0.860741,-1,35.443,10637.9,0.121846
44,1,-0.101078,-0.115694,0.5,31.5372,11656.4,0.122605
44,2,0.300377,0.599302,-1.5,34.3972,7608.61,0.121704
44,3,0.331621,0.683737,-1.5,34.7349,10609.9,0.121665
46.5,1,-0.145931,-0.10077,0.5,31.5969,8173.38,0.122424
46.5,2,-0.914587,-0.721808,4.5,29.1128,10439,0.121524
46.5,3,0.93629,-0.372655,-4.5,30.5094,8136.18,0.121484
49,1,-0.966844,-0.142322,5,31.4307,8322.94,0.122242
49,2,0.889946,0.0209162,-4.5,32.0837,10189.2,0.121345
49,3,0.925455,0.394688,-4.5,33.5788,8654.67,0.121305
51.5,1,0.924668,0.281959,-4.5,33.1278,9853.73,0.122061
51.5,2,-0.902081,-0.0519158,4.5,31.7923,6070.08,0.121166
51.5,3,-0.0801478,0.0948509,0.5,32.3794,10329.9,0.121126
54,1,0.218531,-0.614951,-1,29.5402,10090.7,0.121882
54,2,0.327105,-0.234607,-1.5,31.0616,13548.4,0.120987
54,3,-0.682898,0.746617,3.5,34.9865,7929.25,0.120948
56.5,1,-0.0857167,0.747103,0.5,34.9884,9618.78,0.121704
56.5,2,-0.206476,-0.0172545,1,31.931,10073.1,0.12081
56.5,3,-0.445046,-0.300579,2,30.7977,9099.7,0.120769
0.5,1,0.673633,0.952223,-3.5,35.8089,0,0.121525
0.5,2,-0.689881,0.163102,3.5,32.6524,0,0.120632
0.5,3,0.495947,0.650346,-2.5,34.6014,0,0.120591
3,1,0.88188,-0.00347965,-4.5,31.9861,12083.4,0.121343
3,2,0.503351,0.337468,-2.5,33.3499,10096.7,0.120451
3,3,-0.337979,-0.598439,1.5,29.6062,10091.9,0.120411
5.5,1,0.827777,-0.182585,-4,31.2697,10239.3,0.121161
5.5,2,0.968054,-0.289148,-5,30.8434,8716.82,0.120271
5.5,3,0.834151,0.854096,-4,35.4164,10753.5,0.120231
8,1,0.541048,0.0278365,-2.5,32.1113,10387.6,0.12098
8,2,0.154238,0.406162,-1,33.6246,11200.2,0.120091
