time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
42,2,12,12,4468.35,3895.3,4.41667,29,0.64
42,3,8,3,8123.41,1972.54,5.375,33,0.64
44.5,1,10,5,5327.17,2889.14,4.3,33,0.64
44.5,2,11,7,5217.26,3614.46,4,33,0.64
44.5,3,9,8,6953.1,2607.42,3.06667,35,0.64
47,1,14,4,5171.76,3249.71,4.33333,34,0.64
47,2,11,2,5738.8,3354.51,4.75,33,0.64
47,3,5,1,6885.12,1852.61,6.57143,33,0.64
49.5,1,14,5,6435.7,2576.08,4.76923,35,0.64
49.5,2,4,3,3501.9,4562.64,3,32,0.64
49.5,3,12,7,6898.46,1961.23,4.9,31,0.64
52,1,14,8,5378.91,5332.24,2.66667,34,0.64
52,2,9,14,4366.74,3753.87,3.4,28,0.64
52,3,7,8,8492.72,2720.43,4.92308,32,0.64
54.5,1,13,13,4823.81,3649.02,4.76923,28,0.64
54.5,2,11,4,7201.36,6127.82,5.36364,34,0.64
54.5,3,6,2,7837.18,2962.53,5.14286,32,0.64
57,1,13,1,6580.82,3949.89,5.85714,35,0.64
57,2,11,1,6535.2,4729.98,5.88889,35,0.64
57,3,6,5,5481.09,2635.39,4.125,29,0.64
