time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
20,1677,3,0.0126567,0.0126567,0.630257,0.604773,0.0254837,34.521,34.4191,9,9,0,0.657211,0.668338,0.0111264,0,1,0,0
20.5,1678,1,0.00692495,0.00692495,0.717284,0.706328,0.0109562,34.8691,34.8253,12,11,-1,0.512659,0.526344,0.0136848,0,1,1,0
20.5,1678,2,0.00194687,0.00194687,0.745632,0.755322,0.00968993,34.9825,35.0213,9,10,1,0.634203,0.625941,0.0082624,0,1,1,1
20.5,1678,3,0.0163365,0.0163365,0.62829,0.630257,0.00196648,34.5132,34.521,9,9,0,0.668338,0.671525,0.0031872,0,1,1,1
21,1679,1,0.00844444,0.00844444,0.703667,0.717284,0.0136169,34.8147,34.8691,11,11,0,0.526344,0.555448,0.029104,0,1,1,0
21,1679,2,0.00229949,0.00229949,0.744924,0.745632,0.000708818,34.9797,34.9825,10,10,0,0.625941,0.573581,0.05236,0,1,1,0
21,1679,3,0.00354093,0.00354093,0.639822,0.62829,0.0115321,34.5593,34.5132,9,9,0,0.671525,0.698587,0.0270624,0,1,1,0
21.5,1680,1,8.55997e-05,8.55997e-05,0.702401,0.703667,0.00126594,34.8096,34.8147,11,11,0,0.555448,0.573037,0.0175888,0,1,1,0
21.5,1680,2,0.0164317,0.0164317,0.739022,0.744924,0.00590128,34.9561,34.9797,10,10,0,0.573581,0.564336,0.0092448,0,1,1,1
21.5,1680,3,0.0285594,0.0285594,0.609077,0.639822,0.0307454,34.4363,34.5593,9,9,0,0.698587,0.664006,0.0345808,0,0,0,0
22,1681,1,0.000267774,0.000267774,0.702896,0.702401,0.000494838,34.8116,34.8096,11,11,0,0.573037,0.576395,0.0033584,0,1,1,1
22,1681,2,0.00518781,0.00518781,0.74672,0.739022,0.00769794,34.9869,34.9561,10,10,0,0.564336,0.569253,0.0049168,0,1,1,1
22,1681,3,0.0334725,0.0334725,0.638805,0.609077,0.0297287,34.5552,34.4363,9,9,0,0.664006,0.660456,0.0035504,0,0,0,0
22.5,1682,1,0.00605701,0.00605701,0.706876,0.702896,0.00398028,34.8275,34.8116,11,11,0,0.576395,0.593402,0.0170064,0,1,1,0
22.5,1682,2,0.0185588,0.0185588,0.738418,0.74672,0.00830263,34.9537,34.9869,10,10,0,0.569253,0.547885,0.021368,0,1,1,0
22.5,1682,3,0.0302531,0.0302531,0.586562,0.638805,0.0522432,34.3462,34.5552,9,9,0,0.660456,0.651179,0.0092768,0,0,0,0
23,1683,1,0.0078968,0.0078968,0.717122,0.706876,0.0102462,34.8685,34.8275,11,11,0,0.593402,0.563688,0.0297136,0,1,1,0
23,1683,2,0.013564,0.013564,0.739292,0.738418,0.00087446,34.9572,34.9537,10,10,0,0.547885,0.54431,0.0035744,0,1,1,1
23,1683,3,0.0112431,0.0112431,0.629818,0.586562,0.0432562,34.5193,34.3462,9,9,0,0.651179,0.665787,0.014608,0,1,0,0
23.5,1684,1,0.00318654,0.00318654,0.718269,0.717122,0.00114697,34.8731,34.8685,11,11,0,0.563688,0.570283,0.0065952,0,1,1,1
