time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
31,1465,1,1453,0.0335228,-4.22769,0.0928524,4.11485,4.08954,4.07162,-0.584436,0.593803,5.95656,3.217,6.06002,5.91678
31,1465,2,1453,0.0207344,-5.06952,0.0927628,4.9589,4.96843,4.96271,-1.21749,0.559121,6.31979,3.00893,6.32819,5.84272
33.5,1470,0,1458,0.0265628,-4.42591,0.0933757,4.3543,4.3468,4.37579,-0.781906,0.580424,6.33353,3.28483,6.61099,6.62011
33.5,1470,1,1458,0.0315961,-4.18587,0.0927144,4.09886,4.09968,4.10109,-0.752323,0.635953,6.48247,3.22442,6.06443,5.89289
33.5,1470,2,1458,0.0326319,-5.09586,0.0926227,4.985,4.9474,4.95368,-0.90704,0.604202,6.31524,3.20355,6.32904,5.82413
36,1475,0,1463,0.0962775,-4.41462,0.0932362,4.34765,4.33883,4.35795,-0.930769,0.622473,6.50652,3.37268,6.60903,6.61784
36,1475,1,1463,0.0974599,-4.18504,0.0925763,4.1191,4.04298,4.01777,-0.695337,0.600807,6.28055,3.40841,6.06691,5.88427
36,1475,2,1463,0.0935658,-5.082,0.0924822,5.01631,4.98095,4.96083,-0.861753,0.579242,5.9341,3.06326,6.32412,5.808
38.5,1480,0,1468,0.0904001,-4.42275,0.0930963,4.34024,4.27258,4.30022,-0.91847,0.609019,6.32549,3.39737,6.60592,6.60984
38.5,1480,1,1468,0.094972,-4.23043,0.0924402,4.12877,4.09617,4.12666,-0.55925,0.603593,6.01938,3.34035,6.06295,5.88927
38.5,1480,2,1468,0.0761265,-5.11121,0.0923425,5.02861,4.98126,5.00912,-0.988365,0.534787,6.2503,3.3013,6.32461,5.81757
41,1485,0,1473,0.0255788,-4.48076,0.0929538,4.38073,4.38033,4.40251,-0.787304,0.566003,6.61808,3.10876,6.60889,6.57721
41,1485,1,1473,0.0372714,-4.21507,0.0923067,4.12878,4.10302,4.11153,-0.648085,0.596643,6.0093,3.43087,6.06227,5.87944
41,1485,2,1473,0.0321862,-5.15348,0.0922023,5.06475,5.08147,5.0726,-0.83226,0.608392,6.47229,3.26633,6.33113,5.80799
43.5,1490,0,1478,0.0782832,-4.4254,0.0928114,4.38474,4.33594,4.33485,-0.684944,0.594586,6.59502,3.74459,6.60271,6.63315
43.5,1490,1,1478,0.064626,-4.18842,0.0921705,4.1151,4.12447,4.09462,-0.453644,0.624789,5.74869,3.20381,6.05367,5.89387
43.5,1490,2,1478,0.0597791,-5.11739,0.0920654,5.01668,5.02456,5.02333,-1.04496,0.559839,6.4017,3.4692,6.33193,5.84678
46,1495,0,1483,0.0681605,-4.48508,0.0926703,4.46597,4.40679,4.46405,-0.52894,0.621928,6.67658,3.66133,6.60594,6.64577
46,1495,1,1483,0.0694779,-4.25358,0.0920343,4.12666,4.11777,4.13473,-0.43968,0.624835,5.88202,3.33422,6.05352,5.90747
46,1495,2,1483,0.0468766,-5.16677,0.0919289,5.02408,5.00741,5.05039,-0.793103,0.581697,6.29768,3.18934,6.3309,5.84045
48.5,1500,0,1488,0.0224111,-4.51153,0.0925332,4.36685,4.36181,4.37766,-0.69162,0.566914,6.50012,3.24269,6.6008,6.61427
48.5,1500,1,1488,0.0355303,-4.2716,0.0918996,4.15096,4.18024,4.17729,-0.864395,0.561309,5.9132,3.35159,6.05185,5.88398
48.5,1500,2,1488,0.0309795,-5.2369,0.0917922,5.12881,5.15724,5.19017,-0.964917,0.542871,6.44089,3.22573,6.32926,5.82944
51,1505,0,1493,0.0314655,-4.55144,0.0923976,4.45727,4.44018,4.43642,-0.543656,0.612334,6.73122,3.53168,6.60073,6.61694
51,1505,1,1493,0.0333573,-4.26587,0.0917625,4.17038,4.16731,4.12505,-0.78087,0.623672,5.9952,3.25858,6.04916,5.89527
51,1505,2,1493,0.0429642,-5.25391,0.0916549,5.1552,5.12401,5.10166,-0.976499,0.607054,6.41184,3.15466,6.32723,5.82786
53.5,1510,0,1498,0.0213777,-4.47596,0.0922622,4.40526,4.36896,4.38731,-0.814333,0.540849,6.37785,3.37875,6.60405,6.61953
53.5,1510,1,1498,0.0482063,-4.33998,0.0916232,4.26331,4.20542,4.27281,-0.667275,0.557493,6.05505,3.34345,6.05061,5.88758
53.5,1510,2,1498,0.0244747,-5.24185,0.0915179,5.13889,5.15086,5.16081,-1.16943,0.540219,6.47249,2.99722,6.32678,5.83829
56,1515,0,1503,0.0753494,-4.55064,0.0921254,4.46071,4.45952,4.4737,-0.707625,0.5891,6.44584,3.55171,6.60068,6.61563
56,1515,1,1503,0.0617189,-4.31066,0.0914846,4.19977,4.18387,4.14497,-0.678137,0.605249,5.98032,3.13166,6.05253,5.89012
56,1515,2,1503,0.0370508,-5.23325,0.0913796,5.11797,5.12535,5.0901,-1.01306,0.549856,6.35085,3.36377,6.32567,5.8807
58.5,1520,0,1508,0.0315818,-4.5579,0.0919882,4.49231,4.51623,4.48104,-0.718009,0.590108,6.88785,3.62042,6.60275,6.61121
58.5,1520,1,1508,0.0593713,-4.31757,0.0913486,4.23988,4.15502,4.20692,-0.700876,0.599281,6.01164,3.27517,6.04813,5.91415
58.5,1520,2,1508,0.0503273,-5.30492,0.0912414,5.18041,5.17465,5.20558,-1.03761,0.559294,6.40425,3.29935,6.32372,5.8832
2.5,1525,0,1512,0.208071,-4.46595,0.0918501,4.48283,4.35463,4.42093,-0.833972,0.556912,6.51951,3.72373,6.595,6.62764
2.5,1525,1,1512,0.162204,-4.23763,0.0912125,4.21059,4.13934,4.11146,-0.643003,0.586369,5.84892,3.16521,6.04351,5.92444
2.5,1525,2,1512,0.184217,-5.26293,0.0911047,5.17031,5.11685,5.12926,-0.788194,0.606902,6.10607,3.53615,6.31758,5.8836
5,1530,0,1517,0.0207114,-4.62366,0.0917115,4.55703,4.51312,4.55844,-0.699991,0.602821,6.48921,3.31748,6.5801,6.60624
5,1530,1,1517,0.0434773,-4.41101,0.0910756,4.29237,4.28966,4.27112,-0.595788,0.618101,6.20747,3.27895,6.04326,5.93568
5,1530,2,1517,0.0309251,-5.31381,0.0909674,5.22531,5.20334,5.21218,-0.968323,0.544647,6.32349,3.08108,6.31439,5.84771
7.5,1535,0,1522,0.0268727,-4.57672,0.0915735,4.5495,4.4999,4.48921,-0.773982,0.601496,6.45594,3.505,6.57333,6.6054
7.5,1535,1,1522,0.0419476,-4.38288,0.0909387,4.29281,4.2726,4.28805,-0.638168,0.594538,5.93738,3.1673,6.0408,5.93388
7.5,1535,2,1522,0.0364543,-5.33866,0.0908296,5.23757,5.23752,5.19258,-0.782648,0.569155,6.34487,3.04916,6.30989,5.8644
10,1540,0,1527,0.119876,-4.57045,0.0914355,4.51774,4.44262,4.48832,-0.769003,0.631748,6.32781,3.33723,6.57177,6.61372
10,1540,1,1527,0.0675692,-4.40687,0.090803,4.29189,4.3046,4.31245,-0.970692,0.567018,5.95063,3.37656,6.03904,5.92968
10,1540,2,1527,0.119595,-5.29257,0.0906933,5.24344,5.17747,5.18122,-0.920791,0.554752,6.44451,3.39939,6.31249,5.84846
12.5,1545,0,1532,0.0266225,-4.63409,0.0912971,4.55547,4.56252,4.55121,-0.666929,0.612759,6.52404,3.25987,6.57014,6.59455
12.5,1545,1,1532,0.0284194,-4.39288,0.0906686,4.30344,4.29604,4.28038,-0.393264,0.618195,6.24319,3.3939,6.04396,5.91664
12.5,1545,2,1532,0.0329704,-5.45018,0.0905569,5.27048,5.29479,5.32521,-0.89583,0.555491,6.55856,3.15899,6.31133,5.83356
15,1550,0,1537,0.0244677,-4.66092,0.0911599,4.57578,4.54119,4.58916,-0.77704,0.552002,6.68048,3.44132,6.56734,6.59278
15,1550,1,1537,0.0459983,-4.41985,0.0905367,4.29657,4.30299,4.32175,-0.757778,0.606598,5.92695,3.2222,6.04783,5.92404
15,1550,2,1537,0.0325673,-5.3483,0.0904217,5.29594,5.26976,5.25282,-0.726725,0.601113,6.35954,3.24782,6.31278,5.82778
17.5,1555,0,1542,0.0218076,-4.68506,0.0910242,4.61199,4.62657,4.60207,-0.779971,0.600902,6.63851,3.44328,6.57233,6.58782
17.5,1555,1,1542,0.0300138,-4.40252,0.0904015,4.29743,4.25731,4.28262,-0.759514,0.569296,6.12479,3.15333,6.04917,5.91752
17.5,1555,2,1542,0.0230763,-5.43291,0.0902893,5.32268,5.31054,5.32059,-0.884525,0.549322,6.28333,3.27247,6.3086,5.80579
20,1560,0,1547,0.025319,-4.64429,0.0908893,4.63073,4.62442,4.57337,-0.735171,0.575228,6.58475,3.33367,6.5732,6.59734
20,1560,1,1547,0.035973,-4.46356,0.0902648,4.33633,4.36174,4.36755,-0.649229,0.582006,6.10052,3.27874,6.05072,5.92908
20,1560,2,1547,0.0250292,-5.41181,0.0901574,5.31282,5.28391,5.3127,-0.823006,0.552341,6.50299,3.10779,6.3096,5.79489
22.5,1565,0,1552,0.0225746,-4.71587,0.0907565,4.61948,4.60519,4.62133,-0.817903,0.63609,6.53277,3.48381,6.57509,6.59737
22.5,1565,1,1552,0.0505437,-4.43656,0.0901281,4.34374,4.2993,4.31826,-0.659378,0.607409,6.08568,3.34507,6.04995,5.92589
22.5,1565,2,1552,0.0385504,-5.5043,0.0900234,5.37492,5.40955,5.3831,-0.944839,0.527496,6.29437,2.94735,6.30761,5.76616
25,1570,0,1557,0.0291148,-4.6839,0.0906229,4.6697,4.6285,4.62334,-0.690045,0.627646,6.45481,3.41657,6.57454,6.61342
25,1570,1,1557,0.0385324,-4.495,0.0899919,4.33793,4.31421,4.32946,-0.678777,0.618801,6.27927,3.36841,6.05471,5.91856
25,1570,2,1557,0.0354824,-5.4407,0.0898872,5.35199,5.36853,5.36602,-0.89195,0.582264,6.59448,3.44844,6.31294,5.77951
27.5,1575,0,1562,0.0379496,-4.71844,0.0904894,4.63761,4.64011,4.65938,-0.84789,0.579148,6.53606,3.52902,6.57465,6.6268
27.5,1575,1,1562,0.0481756,-4.46904,0.0898576,4.35701,4.35267,4.34049,-0.529551,0.593266,6.21352,3.36394,6.05402,5.9111
27.5,1575,2,1562,0.0383725,-5.47616,0.0897497,5.35335,5.33842,5.3577,-0.993605,0.54811,6.22803,3.02243,6.31379,5.77504
30,1580,0,1567,0.0300006,-4.72803,0.0903539,4.67807,4.6752,4.65133,-0.766957,0.570706,6.56825,3.41809,6.57043,6.65446
30,1580,1,1567,0.0322786,-4.47401,0.0897253,4.3554,4.3926,4.38363,-0.427845,0.633981,6.19767,3.31444,6.0494,5.93147
30,1580,2,1567,0.0317972,-5.47069,0.089612,5.37217,5.39595,5.39229,-0.983203,0.598209,6.26218,2.99261,6.30749,5.78883
32.5,1585,0,1572,0.0288896,-4.78716,0.0902184,4.66332,4.67993,4.68437,-0.776088,0.584842,6.70656,3.43255,6.56743,6.64103
32.5,1585,1,1572,0.0319699,-4.50818,0.0895945,4.3506,4.33739,4.37517,-0.759044,0.582361,6.09539,3.1566,6.05144,5.92316
32.5,1585,2,1572,0.0448288,-5.5379,0.0894746,5.44251,5.41287,5.39618,-0.714746,0.589005,6.40703,3.14912,6.3084,5.77513
35,1590,0,1577,0.0216951,-4.78104,0.0900825,4.71431,4.69099,4.69397,-0.72285,0.587143,6.56394,3.28433,6.5646,6.61275
35,1590,1,1577,0.027121,-4.49691,0.0894618,4.38976,4.38695,4.39821,-0.734629,0.605465,6.17366,3.19645,6.05746,5.88587
35,1590,2,1577,0.0308564,-5.50796,0.0893385,5.40019,5.40321,5.46093,-0.973358,0.544546,6.26561,3.12842,6.31046,5.75544
37.5,1595,0,1582,0.0207084,-4.79749,0.0899489,4.71033,4.69867,4.69826,-0.698031,0.616368,6.66421,3.37914,6.5706,6.59231
37.5,1595,1,1582,0.0346296,-4.59785,0.0893275,4.48194,4.50028,4.50826,-0.771507,0.580761,6.34535,3.30446,6.05912,5.86804
37.5,1595,2,1582,0.0272402,-5.5602,0.0892028,5.45658,5.44162,5.39456,-0.806141,0.564926,6.23237,2.8834,6.30865,5.73025
40,1600,0,1587,0.119496,-4.72341,0.0898165,4.69573,4.63491,4.67051,-0.619974,0.621285,6.27963,3.43263,6.56764,6.60257
40,1600,1,1587,0.108082,-4.52492,0.0891934,4.46422,4.45361,4.42214,-0.88766,0.545562,6.29111,3.29924,6.05849,5.88031
40,1600,2,1587,0.166343,-5.53979,0.0890699,5.46457,5.42176,5.4819,-0.899011,0.588731,6.19543,3.27367,6.30146,5.71537
42.5,1605,0,1592,0.0244232,-4.84945,0.0896856,4.74476,4.77221,4.76249,-0.908472,0.607882,6.44446,3.3481,6.56338,6.59521
42.5,1605,1,1592,0.0314487,-4.59382,0.0890574,4.47726,4.48794,4.4817,-0.632791,0.601935,6.22552,3.13807,6.05493,5.88004
42.5,1605,2,1592,0.0441258,-5.50589,0.0889375,5.4761,5.43007,5.36803,-0.977771,0.558014,6.54796,3.19698,6.30265,5.71344
45,1610,0,1597,0.0296938,-4.79822,0.0895528,4.77645,4.73015,4.72885,-0.842609,0.587445,6.79204,3.66981,6.56869,6.5937
45,1610,1,1597,0.0311681,-4.59248,0.0889234,4.46724,4.49871,4.50016,-0.736065,0.611789,5.95365,3.18578,6.05459,5.88845
45,1610,2,1597,0.0290671,-5.65592,0.0888031,5.49798,5.53665,5.56068,-0.972532,0.518084,6.24011,3.23143,6.29919,5.72348
47.5,1615,0,1602,0.0253606,-4.86298,0.0894173,4.77317,4.79612,4.80229,-0.667404,0.600764,6.64763,3.32639,6.56525,6.58696
47.5,1615,1,1602,0.0376939,-4.59786,0.0887908,4.45648,4.48154,4.49337,-0.599138,0.586191,6.10396,3.1836,6.05193,5.87082
47.5,1615,2,1602,0.0303043,-5.62492,0.0886669,5.53407,5.51888,5.5177,-1.03277,0.554354,6.54161,3.30964,6.30356,5.711
50,1620,0,1607,0.0254373,-4.84059,0.0892831,4.71093,4.7181,4.70392,-0.850879,0.552585,6.4619,3.37195,6.55358,6.59784
50,1620,1,1607,0.03442,-4.64714,0.0886615,4.55988,4.59123,4.58483,-0.844491,0.600874,5.89678,3.17138,6.05214,5.901
50,1620,2,1607,0.0308457,-5.64795,0.0885308,5.56782,5.56177,5.55121,-0.835996,0.556514,6.5053,3.58841,6.30404,5.75123
52.5,1625,0,1612,0.0326628,-4.9389,0.0891494,4.82323,4.8741,4.8722,-0.675957,0.608888,6.60748,3.45804,6.55519,6.60534
52.5,1625,1,1612,0.034224,-4.65703,0.0885287,4.50534,4.53107,4.49977,-0.654532,0.582499,6.19308,3.5815,6.05051,5.89114
52.5,1625,2,1612,0.0282135,-5.65079,0.0883963,5.55301,5.55865,5.55729,-1.04223,0.520676,6.49279,3.45545,6.30693,5.75451
55,1630,0,1617,0.0248358,-4.84335,0.0890147,4.79006,4.73982,4.75106,-0.764767,0.591542,6.67912,3.66878,6.55847,6.57816
55,1630,1,1617,0.0357662,-4.61231,0.0883958,4.56615,4.50682,4.52684,-0.663616,0.606682,6.02579,3.14429,6.04956,5.87317
55,1630,2,1617,0.0432406,-5.6984,0.0882615,5.57969,5.55561,5.57053,-0.900837,0.594879,6.15007,3.04973,6.30553,5.75722
57.5,1635,0,1622,0.0917485,-4.89374,0.0888797,4.80567,4.84381,4.85101,-0.572135,0.62065,6.65521,3.86352,6.56101,6.59382
57.5,1635,1,1622,0.0759018,-4.66717,0.0882632,4.52231,4.59865,4.56973,-0.746007,0.557831,5.92464,3.41607,6.05218,5.89905
57.5,1635,2,1622,0.163026,-5.62612,0.0881275,5.56239,5.48493,5.50961,-0.899591,0.543169,5.98305,3.32839,6.30691,5.76486
