time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
84.1,2650,2,2618,0.705049,-9.79193,0.0700978,9.67041,9.66614,9.76046,0.542132,0.720575,6.96131,4.46078,6.96027,8.26022
84.6,2655,0,2623,0.436496,-9.10959,0.0690434,9.15716,9.04074,9.03322,0.471584,0.716013,6.46609,3.83427,6.84943,6.81226
84.6,2655,1,2623,0.328566,-9.44517,0.0656933,9.53053,9.38572,9.39317,-0.303742,0.6445,6.47985,4.20072,6.44491,7.11592
84.6,2655,2,2623,0.400758,-9.56327,0.0700328,9.52752,9.60651,9.49769,0.445833,0.700618,7.1204,4.53111,6.96042,8.2589
85.1,2660,0,2628,0.532619,-9.343,0.0689832,9.41773,9.28944,9.26998,0.604722,0.74206,6.91912,3.9354,6.84858,6.8135
85.1,2660,1,2628,0.46759,-9.40374,0.0656034,9.25008,9.36819,9.35764,-0.447424,0.616248,6.53277,3.87928,6.44177,7.1122
85.1,2660,2,2628,0.63501,-9.47704,0.0699665,9.36905,9.37708,9.44515,0.466954,0.722516,6.89718,4.20207,6.95458,8.26949
85.6,2665,0,2633,0.702546,-9.53056,0.0689306,9.47418,9.37862,9.47212,0.523576,0.731433,6.87317,3.88582,6.84476,6.79322
85.6,2665,1,2633,0.336425,-9.39432,0.0655142,9.43671,9.38177,9.39222,-0.458276,0.626665,6.42212,4.01514,6.44645,7.12455
85.6,2665,2,2633,0.395589,-9.66771,0.0698988,9.59121,9.71533,9.6475,0.412326,0.710102,6.96935,4.20992,6.95237,8.27643
86.1,2670,0,2638,0.539338,-9.50933,0.0688748,9.54033,9.47515,9.39764,0.995166,0.766271,7.11549,4.01232,6.84566,6.78191
86.1,2670,1,2638,0.625152,-9.44844,0.065426,9.41104,9.32442,9.37325,-0.465049,0.615036,6.53207,3.7561,6.45345,7.11366
86.1,2670,2,2638,0.48419,-9.48289,0.069832,9.4131,9.3904,9.47917,0.111436,0.676784,7.11459,4.06553,6.95483,8.26473
86.6,2675,0,2643,0.388254,-9.48635,0.0688287,9.39987,9.42059,9.43684,0.854148,0.757812,6.66335,4.01759,6.85263,6.7928
86.6,2675,1,2643,0.478189,-9.58523,0.065338,9.40391,9.58538,9.52185,-0.653621,0.609575,6.24889,4.16743,6.45087,7.10668
86.6,2675,2,2643,0.474795,-9.92318,0.0697619,9.92871,9.83982,9.82605,0.470932,0.705181,6.96754,4.65026,6.95176,8.26763
87.1,2680,0,2648,0.392574,-9.44011,0.0687799,9.47885,9.39204,9.38545,0.460849,0.754197,6.52893,3.67759,6.8556,6.76983
87.1,2680,1,2648,0.353728,-9.2998,0.0652495,9.3447,9.25381,9.30903,-0.562971,0.597163,6.31799,4.2899,6.45201,7.08886
87.1,2680,2,2648,0.535639,-9.78747,0.0696903,9.58328,9.71552,9.83133,0.340901,0.718511,6.76476,4.65067,6.94557,8.23863
87.6,2685,0,2653,0.517576,-9.60693,0.0687237,9.35561,9.529,9.51569,0.222063,0.700562,6.71866,3.97697,6.85397,6.77715
87.6,2685,1,2653,0.296374,-9.5599,0.0651604,9.48789,9.50268,9.48847,-0.327784,0.616164,6.40475,4.16394,6.44861,7.10813
87.6,2685,2,2653,0.812373,-9.61692,0.0696152,9.72137,9.60778,9.59413,0.403017,0.712308,7.10808,4.32577,6.94978,8.26002
88.1,2690,0,2658,0.338147,-9.28821,0.0686664,9.13785,9.20685,9.28518,0.752641,0.753976,6.64181,3.9717,6.85258,6.80349
88.1,2690,1,2658,0.375237,-9.47488,0.065073,9.55826,9.42781,9.45071,-0.302074,0.633256,6.59091,4.01486,6.45224,7.10513
88.1,2690,2,2658,0.448584,-9.66644,0.0695442,9.59874,9.65209,9.52688,0.832728,0.774763,7.10286,4.51941,6.95653,8.25023
88.6,2695,0,2663,0.438272,-9.21665,0.0686107,9.3038,9.12285,9.10355,0.423435,0.715584,6.94142,3.77837,6.85123,6.78481
88.6,2695,1,2663,0.450006,-9.3967,0.0649865,9.34397,9.33836,9.29947,-0.389804,0.625181,6.26139,3.80967,6.45289,7.09096
88.6,2695,2,2663,0.421272,-9.52205,0.0694786,9.42132,9.47042,9.54492,0.763215,0.75057,7.06627,4.24241,6.94647,8.23398
89.1,2700,0,2668,0.592104,-9.45643,0.0685508,9.41921,9.41053,9.44451,0.198672,0.699684,6.72111,3.96833,6.84795,6.76182
89.1,2700,1,2668,0.398828,-9.64405,0.0648989,9.53645,9.6407,9.62157,-0.576228,0.608467,6.75515,4.13277,6.45334,7.07146
89.1,2700,2,2668,0.51997,-9.58261,0.0694195,9.80857,9.57898,9.5379,0.213529,0.690796,6.63939,4.21877,6.94172,8.24111
89.6,2705,0,2673,0.613284,-9.57217,0.0684853,9.54599,9.54506,9.53805,0.828677,0.76049,6.45252,3.8314,6.84668,6.77841
89.6,2705,1,2673,0.412972,-9.47588,0.0648094,9.4594,9.4432,9.471,-0.423948,0.653786,6.74059,4.09934,6.45566,7.09929
89.6,2705,2,2673,0.366718,-9.75216,0.069357,9.58149,9.67312,9.61894,0.684248,0.730059,7.28019,4.374,6.94158,8.24626
90.1,2710,0,2678,0.35358,-9.64827,0.0684243,9.55058,9.58094,9.55474,0.471752,0.724969,6.80601,3.91024,6.84198,6.77596
90.1,2710,1,2678,0.371993,-9.64921,0.0647209,9.58176,9.64494,9.61592,-0.386522,0.644929,6.78456,3.92599,6.45706,7.08286
90.1,2710,2,2678,0.457578,-9.93871,0.0692953,9.88909,9.88223,9.94397,0.746092,0.733117,7.07855,4.22206,6.94017,8.2298
90.6,2715,0,2683,0.435217,-9.70736,0.0683656,9.6996,9.60373,9.68062,0.613789,0.741519,6.73538,4.11457,6.84169,6.73789
90.6,2715,1,2683,0.372521,-9.72627,0.0646331,9.65124,9.61727,9.61285,-0.559483,0.593318,6.42934,4.28186,6.45503,7.05742
90.6,2715,2,2683,0.352564,-10.1006,0.0692241,10.102,10.0403,9.9417,0.355409,0.712903,6.6903,4.51462,6.93947,8.20557
91.1,2720,0,2688,0.455212,-9.68929,0.068312,9.52622,9.69617,9.65347,0.343789,0.697192,7.01882,4.01719,6.84164,6.73149
91.1,2720,1,2688,0.370207,-9.62935,0.0645457,9.52718,9.65727,9.59724,-0.419572,0.623692,6.34931,4.13815,6.45231,7.05994
91.1,2720,2,2688,0.680265,-9.9176,0.0691476,9.83582,9.92598,9.95579,0.491555,0.711008,6.98632,4.38016,6.935,8.19741
91.6,2725,0,2693,0.570964,-9.6046,0.0682502,9.55668,9.49987,9.54266,0.610101,0.73351,7.03496,3.698,6.83994,6.70014
91.6,2725,1,2693,0.448843,-9.56427,0.0644575,9.5162,9.45407,9.49083,-0.45003,0.622384,6.65753,4.10938,6.45309,7.07199
91.6,2725,2,2693,0.434855,-9.61947,0.0690823,9.57744,9.5383,9.47605,0.51776,0.739191,6.76466,4.22587,6.93072,8.18554
92.1,2730,0,2698,0.52476,-9.84504,0.068189,9.77944,9.7574,9.7099,0.749929,0.756094,6.71496,3.90104,6.84374,6.67718
92.1,2730,1,2698,0.331629,-9.66958,0.0643707,9.53552,9.61576,9.62873,-0.31007,0.624153,6.55775,4.11042,6.44617,7.03779
92.1,2730,2,2698,0.487815,-10.1149,0.0690251,9.87599,10.0079,10.0603,0.795776,0.748127,6.97072,4.30392,6.93329,8.17156
92.6,2735,0,2703,0.589415,-9.68934,0.0681323,9.66964,9.68448,9.73286,0.490246,0.728294,6.86042,3.85502,6.84202,6.6602
92.6,2735,1,2703,0.344122,-9.77042,0.0642842,9.65612,9.75254,9.74522,-0.591046,0.598548,6.52218,4.13026,6.44836,7.02935
92.6,2735,2,2703,0.424202,-9.78136,0.0689698,9.83973,9.77286,9.75529,0.940954,0.768978,7.25505,4.4661,6.93708,8.17114
93.1,2740,0,2708,0.537809,-9.36623,0.068071,9.55256,9.31534,9.26919,0.19221,0.688611,7.01496,3.90075,6.84842,6.65484
93.1,2740,1,2708,0.294273,-9.51509,0.0641969,9.63085,9.49033,9.47397,-0.627458,0.592904,6.50404,3.78704,6.44711,7.01708
93.1,2740,2,2708,0.469453,-9.68541,0.0689169,9.59423,9.61621,9.60279,0.749385,0.761127,6.85655,4.2189,6.93525,8.16128
93.6,2745,0,2713,0.371309,-9.7936,0.0680016,9.69643,9.65911,9.67328,0.966732,0.767048,7.16356,4.01398,6.85073,6.64991
93.6,2745,1,2713,0.278999,-9.68968,0.0641095,9.63001,9.56799,9.58936,-0.414742,0.610624,6.50837,4.01608,6.4474,7.02125
93.6,2745,2,2713,0.502085,-9.81279,0.068864,9.78309,9.7531,9.75246,0.602349,0.728229,6.95122,4.14296,6.93176,8.13873
94.1,2750,0,2718,0.535545,-9.64774,0.0679403,9.53372,9.65705,9.6139,0.461919,0.70892,6.70155,3.93732,6.84914,6.63885
94.1,2750,1,2718,0.254821,-9.72806,0.0640208,9.62489,9.70963,9.67051,-0.354169,0.602419,6.33315,4.1928,6.4543,7.02456
94.1,2750,2,2718,0.57526,-10.0268,0.0688051,9.98514,10.0327,10.0326,0.361518,0.699467,6.95014,4.52219,6.93071,8.12346
94.6,2755,0,2723,0.514829,-9.55143,0.067884,9.55027,9.44666,9.46935,0.228553,0.702635,6.59122,3.74241,6.84204,6.64465
94.6,2755,1,2723,0.425163,-9.79716,0.0639312,9.82699,9.72437,9.7105,-0.49074,0.611852,6.49286,4.01822,6.45435,7.04512
94.6,2755,2,2723,0.343968,-9.83041,0.0687332,9.85469,9.78311,9.77398,0.831913,0.759943,7.21445,4.42516,6.93184,8.1397
95.1,2760,0,2728,0.356158,-9.71252,0.0678282,9.65574,9.6438,9.63908,0.76682,0.749181,6.81889,3.78667,6.8426,6.62726
95.1,2760,1,2728,0.469971,-9.73484,0.0638407,9.63732,9.65242,9.7038,-0.426254,0.621032,6.58204,4.20058,6.45711,7.05146
95.1,2760,2,2728,0.459316,-10.0434,0.0686626,9.96894,10.0253,9.99653,0.316632,0.700198,6.63896,4.31576,6.92981,8.14671
95.6,2765,0,2733,0.449349,-9.85904,0.0677757,9.79047,9.82955,9.86279,0.612246,0.723201,7.13436,4.0932,6.84029,6.65061
95.6,2765,1,2733,0.38843,-9.71406,0.063752,9.59078,9.65965,9.67985,-0.413354,0.646313,6.38079,4.14957,6.45734,7.06533
95.6,2765,2,2733,0.556036,-9.95481,0.0685871,9.9377,9.99018,10.0435,1.13177,0.788518,6.65551,4.46043,6.93227,8.15638
96.1,2770,0,2738,0.411603,-9.88316,0.067723,9.84166,9.83551,9.76717,0.70912,0.742631,6.75278,4.00206,6.83813,6.62102
96.1,2770,1,2738,0.333504,-9.77836,0.0636634,9.82974,9.70681,9.69378,-0.44791,0.61857,6.36661,4.18688,6.45852,7.04682
96.1,2770,2,2738,0.680433,-10.1598,0.0685257,10.2066,10.0835,10.0006,0.866445,0.774916,6.74993,4.47268,6.9256,8.11299
96.6,2775,0,2743,0.516483,-9.69727,0.0676692,9.615,9.58377,9.63507,0.485196,0.709389,7.0391,3.82685,6.83929,6.62583
96.6,2775,1,2743,0.340526,-9.66874,0.0635751,9.5434,9.66053,9.6432,-0.336646,0.63018,6.71378,4.0495,6.46325,7.05003
96.6,2775,2,2743,0.504647,-9.9453,0.0684702,9.79052,9.88231,9.91469,0.602136,0.737929,6.70035,4.01356,6.92406,8.1011
97.1,2780,0,2748,0.549311,-9.69344,0.0676113,9.66026,9.6345,9.61496,0.922711,0.773106,6.64623,4.06374,6.84029,6.63099
97.1,2780,1,2748,0.274836,-9.73545,0.0634898,9.74649,9.68467,9.65933,-0.548824,0.593314,6.49028,4.19192,6.46148,7.03856
97.1,2780,2,2748,0.576915,-10.2141,0.0684116,10.2394,10.2158,10.1837,0.373259,0.720734,6.96075,4.57404,6.92409,8.09637
97.6,2785,0,2753,0.523876,-9.92043,0.0675567,9.75379,9.82416,9.83962,0.655123,0.740633,7.02378,4.13586,6.83874,6.64598
97.6,2785,1,2753,0.263747,-9.84173,0.063406,9.84269,9.73983,9.76518,-0.327074,0.629533,6.35711,3.9469,6.46082,7.05038
97.6,2785,2,2753,0.557095,-9.95537,0.0683425,9.93942,9.86245,9.89003,0.8586,0.757134,6.96377,4.25093,6.92644,8.08534
98.1,2790,0,2758,0.559569,-9.78391,0.0675063,9.7674,9.81573,9.81731,0.753445,0.743124,6.49164,3.86704,6.82868,6.6372
98.1,2790,1,2758,0.40844,-9.94661,0.0633231,9.79208,9.92419,9.92675,-0.351283,0.625445,6.45737,4.35902,6.45863,7.05662
98.1,2790,2,2758,0.655024,-10.2681,0.0682758,10.1848,10.2848,10.281,0.945064,0.764676,6.6807,4.57524,6.92717,8.13161
98.6,2795,0,2763,0.56093,-9.6951,0.0674536,9.68824,9.57831,9.54932,0.492822,0.725337,6.90002,3.81169,6.82579,6.64717
98.6,2795,1,2763,0.304806,-9.75543,0.0632397,9.78309,9.70518,9.69023,-0.677847,0.594882,6.561,3.90368,6.46608,7.04522
98.6,2795,2,2763,0.503366,-9.89461,0.0682143,9.91272,9.84667,9.84695,0.738226,0.739561,7.09576,4.10202,6.9301,8.10327
99.1,2800,0,2768,0.723335,-9.85506,0.0673937,9.72248,9.78274,9.81082,0.601901,0.728891,6.71131,3.76118,6.81716,6.62139
99.1,2800,1,2768,0.343898,-9.89618,0.0631542,9.88319,9.83907,9.77404,-0.50464,0.61711,6.64466,4.13175,6.47177,7.05729
99.1,2800,2,2768,0.436415,-10.2729,0.0681556,10.1835,10.1774,10.1743,0.732531,0.759521,7.15219,4.48235,6.93152,8.11288
99.6,2805,0,2773,0.857988,-9.6037,0.0673374,9.78441,9.57125,9.52407,0.407267,0.709245,6.81924,3.69536,6.81932,6.60377
99.6,2805,1,2773,0.383583,-10.0476,0.0630688,9.91116,9.98261,10.0132,-0.578812,0.594949,6.61145,3.91369,6.47195,7.04019
99.6,2805,2,2773,0.484086,-10.0748,0.0680993,9.98412,10.1204,10.0483,0.698523,0.7612,7.11203,4.28169,6.93155,8.10227
100.1,2810,0,2778,0.635874,-9.92795,0.0672891,9.75475,9.8294,9.87345,0.412791,0.696877,6.63746,3.94812,6.81821,6.60781
100.1,2810,1,2778,0.528859,-9.88892,0.0629815,9.89696,9.85153,9.86381,-0.673053,0.603922,6.40978,4.12608,6.46998,7.01341
100.1,2810,2,2778,0.632495,-10.2456,0.0680461,10.2433,10.166,10.2698,0.552002,0.728697,6.99249,4.47346,6.9368,8.09492
100.6,2815,0,2783,0.793625,-9.6037,0.067243,9.60195,9.55376,9.54619,0.613615,0.738035,6.75499,3.637,6.82056,6.59469
100.6,2815,1,2783,0.428364,-9.85616,0.0628936,9.80652,9.81959,9.76536,-0.405964,0.605285,6.7678,4.04439,6.47653,7.01039
100.6,2815,2,2783,0.876597,-10.0257,0.0679947,9.84837,10.0401,9.9601,0.23316,0.699349,6.79907,4.07623,6.93591,8.05364
101.1,2820,0,2788,0.666198,-10.0328,0.0671935,9.9758,9.94351,9.90348,0.237915,0.686324,6.92647,4.04196,6.82505,6.64465
101.1,2820,1,2788,0.425355,-9.85786,0.0628082,9.94568,9.80813,9.80299,-0.477818,0.606815,6.44089,4.14154,6.48203,7.04748
101.1,2820,2,2788,0.659026,-10.1982,0.0679316,10.2623,10.1246,10.1943,0.472358,0.714711,6.73987,4.35229,6.93205,8.0636
101.6,2825,0,2793,0.519225,-9.79235,0.0671321,9.72971,9.71945,9.82735,0.56457,0.745124,6.69244,3.84937,6.82349,6.65698
101.6,2825,1,2793,0.526018,-10.0313,0.0627243,9.99164,9.93674,9.92625,-0.478793,0.614705,6.48926,4.28523,6.48546,7.03559
101.6,2825,2,2793,0.451606,-10.3051,0.0678713,10.4099,10.3023,10.3059,0.593984,0.726503,6.93009,4.55022,6.92836,8.0494
0.4,2200,0,2667,0.462541,-9.5929,0.0685508,9.44274,9.41237,9.44112,0.288505,0.704887,6.80046,3.9339,6.84875,6.75637
0.4,2200,1,2667,0.400118,-9.43214,0.0648989,9.4447,9.59272,9.59955,-0.249245,0.648008,6.44568,4.14812,6.45024,7.07484
0.4,2200,2,2667,0.745983,-9.96044,0.0694195,9.74909,9.70877,9.66193,0.529831,0.723617,6.93691,4.4824,6.9447,8.23268
0.9,2205,0,2672,0.401844,-9.32152,0.0684568,9.31489,9.22583,9.33317,0.570025,0.728036,6.67463,4.26848,6.84931,6.76227
0.9,2205,1,2672,0.255733,-9.58033,0.0648024,9.46055,9.53218,9.57701,-0.252096,0.628998,6.29306,4.19708,6.44791,7.07847
0.9,2205,2,2672,0.420731,-9.78808,0.0693157,9.82773,9.82664,9.71101,0.693131,0.747904,6.99157,4.49878,6.94451,8.23289
1.4,2210,0,2677,0.425847,-9.67745,0.0683688,9.56907,9.62787,9.63535,0.864686,0.761536,6.82872,3.65008,6.8409,6.72653
1.4,2210,1,2677,0.413095,-9.36902,0.0647061,9.53479,9.37376,9.32074,-0.600039,0.58361,6.5384,4.1314,6.45823,7.09224
1.4,2210,2,2677,0.629169,-9.64688,0.0692198,9.68294,9.59989,9.70708,0.547013,0.728952,6.96321,4.25323,6.94262,8.23479
1.9,2215,0,2682,0.502468,-9.61214,0.0682838,9.51267,9.57934,9.58023,0.681618,0.738695,6.95183,3.84099,6.8429,6.70423
1.9,2215,1,2682,0.413684,-9.66259,0.0646086,9.59622,9.5562,9.53682,-0.808724,0.584515,6.57749,3.92658,6.45806,7.08485
1.9,2215,2,2682,0.542294,-9.7591,0.0691227,9.65479,9.75437,9.67251,0.727264,0.743107,7.09544,4.10748,6.94224,8.2177
2.4,2220,0,2687,0.5309,-9.49718,0.0681971,9.58378,9.42268,9.45833,0.647602,0.710499,6.80193,3.66678,6.84248,6.70195
2.4,2220,1,2687,0.488407,-9.80753,0.0645109,9.54741,9.80726,9.85481,-0.450959,0.596843,6.92737,4.07364,6.4588,7.06944
2.4,2220,2,2687,0.579293,-9.74549,0.0690326,9.76907,9.69666,9.70747,0.485016,0.719597,7.18333,4.16278,6.93859,8.23443
2.9,2225,0,2692,0.420302,-9.66333,0.0681033,9.64006,9.58214,9.57974,0.258917,0.698336,6.77236,3.72739,6.84065,6.6971
2.9,2225,1,2692,0.330867,-9.63035,0.0644145,9.60668,9.64519,9.56283,-0.133507,0.649437,6.38932,4.11565,6.45536,7.0608
2.9,2225,2,2692,0.396601,-9.9051,0.0689377,9.84116,9.79047,9.74651,0.724917,0.740539,6.90833,4.45112,6.93294,8.24762
3.4,2230,0,2697,0.462091,-9.67475,0.0679983,9.60793,9.53882,9.54689,0.417393,0.715692,6.75877,3.73068,6.84083,6.69388
3.4,2230,1,2697,0.486682,-9.69974,0.06432,9.61767,9.62662,9.68388,-0.58498,0.564365,6.7197,4.21014,6.45159,7.0595
3.4,2230,2,2697,0.433406,-9.91618,0.068841,9.92635,9.87468,9.91543,0.347628,0.708602,6.7254,4.19127,6.92888,8.24739
3.9,2235,0,2702,0.736208,-9.63986,0.0678989,9.69049,9.6045,9.58995,0.833077,0.763808,6.6462,3.99606,6.84028,6.69585
3.9,2235,1,2702,0.432209,-9.7291,0.0642242,9.71543,9.74294,9.66465,-0.437927,0.668908,6.50621,4.22054,6.44995,7.05224
3.9,2235,2,2702,0.654342,-9.81223,0.0687324,9.79473,9.81896,9.7964,0.64993,0.74983,6.80263,4.35504,6.93232,8.23252
4.4,2240,0,2707,0.479341,-9.47605,0.0678074,9.48305,9.36898,9.32798,0.613902,0.730905,6.65179,4.18834,6.84229,6.71063
4.4,2240,1,2707,0.347183,-9.71811,0.0641279,9.67981,9.67255,9.71117,-0.625675,0.616831,6.07721,4.21509,6.44146,7.03306
4.4,2240,2,2707,0.495747,-10.2503,0.0686225,10.2133,10.1939,10.2406,0.557759,0.714206,6.80893,4.80932,6.9307,8.22277
4.9,2245,0,2712,0.587549,-9.79019,0.0677167,9.67367,9.77265,9.73974,0.648272,0.736205,6.74959,4.01816,6.8376,6.72541
4.9,2245,1,2712,0.613789,-9.67362,0.0640304,9.73001,9.67186,9.55659,-0.355964,0.605649,6.02439,4.1588,6.43781,7.03596
4.9,2245,2,2712,0.803571,-10.1946,0.068522,10.089,10.1727,10.1357,0.568436,0.725243,6.83522,4.73593,6.9272,8.22546
5.4,2250,0,2717,0.397344,-9.57676,0.0676196,9.47866,9.46408,9.46894,0.656164,0.744607,7.1658,3.8544,6.8489,6.75175
5.4,2250,1,2717,0.293408,-9.8082,0.0639344,9.85141,9.719,9.76954,-0.253681,0.647989,6.66944,3.92548,6.43652,7.01781
5.4,2250,2,2717,0.576041,-9.79161,0.0684283,9.83886,9.70677,9.81104,0.698757,0.738634,7.05343,4.22983,6.92865,8.22518
5.9,2255,0,2722,0.615679,-9.86338,0.0675318,9.82019,9.75864,9.78925,0.789375,0.761912,6.59644,3.81704,6.84974,6.74501
5.9,2255,1,2722,0.313972,-9.72014,0.0638403,9.63531,9.71577,9.66468,-0.28878,0.627765,6.61249,4.27768,6.44027,7.00631
5.9,2255,2,2722,0.512091,-9.999,0.0683445,9.96837,9.98926,9.96319,0.642895,0.760734,6.94877,4.5223,6.9279,8.24681
6.4,2260,0,2727,0.540358,-9.80727,0.0674569,9.77811,9.78104,9.79424,0.70158,0.742337,7.09678,4.10816,6.85401,6.75943
6.4,2260,1,2727,0.358869,-9.6773,0.0637483,9.6982,9.57064,9.64673,-0.457142,0.616775,6.48339,3.96287,6.43692,7.01344
6.4,2260,2,2727,0.690379,-10.0165,0.0682655,9.94116,9.91306,9.92544,0.64518,0.734131,6.84225,4.43442,6.92791,8.25658
6.9,2265,0,2732,0.605351,-9.58168,0.0673799,9.40257,9.48403,9.49609,0.305991,0.710003,6.74975,4.03809,6.85546,6.76779
6.9,2265,1,2732,0.285608,-9.79244,0.0636572,9.59845,9.74577,9.71714,-0.486588,0.608853,6.36503,4.08591,6.43701,7.02608
6.9,2265,2,2732,0.426276,-9.93398,0.0681897,9.97624,9.88011,9.88867,0.45365,0.710489,6.90416,4.35642,6.92928,8.247
0.4,1740,0,1710,0.269571,-6.36536,0.085792,6.34267,6.30731,6.36931,-0.389949,0.621725,7.60721,3.87163,7.37671,6.72208
0.4,1740,1,1710,0.179085,-6.67836,0.0854379,6.45264,6.41645,6.39455,-0.637428,0.599717,6.73283,3.50418,6.80646,6.17721
0.4,1740,2,1710,0.2434,-5.99177,0.085539,5.98739,6.00152,6.04144,-0.713438,0.598148,7.1999,3.55743,7.43514,6.3695
0.9,1745,0,1715,0.233768,-6.38112,0.0856641,6.40524,6.28597,6.43447,-0.0367416,0.680886,7.42064,3.75038,7.37002,6.74019
0.9,1745,1,1715,0.151043,-6.3804,0.08531,6.35454,6.30521,6.29283,-0.794343,0.60487,6.79143,3.41315,6.81205,6.18722
0.9,1745,2,1715,0.200794,-6.19472,0.0854127,6.07292,5.97892,6.08644,-0.0957131,0.682565,7.48424,3.66189,7.4349,6.35865
1.4,1750,0,1720,0.286873,-6.35722,0.0855376,6.27919,6.30286,6.2074,-0.412661,0.612281,7.42762,3.68386,7.37649,6.74978
1.4,1750,1,1720,0.182132,-6.42534,0.0851816,6.35439,6.34476,6.41439,-0.776147,0.600486,7.02011,3.37051,6.80983,6.17269
1.4,1750,2,1720,0.148106,-6.09658,0.0852897,6.12342,6.10071,6.00903,-0.303555,0.640247,7.12127,3.56977,7.43003,6.32558
1.9,1755,0,1725,0.403954,-6.34202,0.0854093,6.18055,6.25814,6.31778,-0.22641,0.664758,7.36403,3.68177,7.36969,6.76254
1.9,1755,1,1725,0.178444,-6.43545,0.085053,6.32531,6.4033,6.30484,-0.911062,0.560152,6.77254,3.5328,6.81343,6.19147
1.9,1755,2,1725,0.162623,-6.13844,0.0851654,6.05186,6.04106,6.10977,-0.455244,0.612567,6.94753,3.67572,7.42547,6.34605
2.4,1760,0,1730,0.299755,-6.53809,0.0852812,6.37749,6.45937,6.41793,-0.358602,0.643402,7.69823,3.6762,7.36984,6.77473
2.4,1760,1,1730,0.163187,-6.37604,0.0849244,6.41708,6.27498,6.33617,-0.652138,0.603697,6.79434,3.58293,6.80658,6.21763
2.4,1760,2,1730,0.206009,-6.19199,0.0850382,6.04356,6.1587,6.08583,-0.359661,0.637255,7.31376,3.43857,7.42598,6.33451
2.9,1765,0,1735,0.323296,-6.56079,0.0851514,6.36451,6.46511,6.47548,0.197446,0.687636,7.25076,3.71718,7.36625,6.81068
2.9,1765,1,1735,0.184511,-6.6289,0.0847965,6.50576,6.52654,6.44296,-0.866262,0.577624,6.72559,3.32563,6.80007,6.23979
2.9,1765,2,1735,0.207549,-6.24667,0.0849103,6.17022,6.13453,6.14004,-0.421838,0.638492,7.74274,3.8283,7.42814,6.39971
3.4,1770,0,1740,0.396821,-6.42409,0.0850275,6.35645,6.38007,6.33008,-0.240313,0.639477,7.38536,3.86458,7.36704,6.85095
3.4,1770,1,1740,0.292337,-6.40388,0.0846685,6.37645,6.37242,6.43487,-0.855492,0.573446,6.69848,3.53092,6.79342,6.26362
3.4,1770,2,1740,0.409175,-6.13033,0.0847819,6.08378,6.04204,6.06499,-0.285117,0.644785,6.99337,3.54277,7.42019,6.42943
3.9,1775,0,1745,0.392982,-6.47843,0.0849048,6.42715,6.3596,6.38924,-0.182981,0.638869,7.57406,3.7618,7.3705,6.83556
3.9,1775,1,1745,0.221592,-6.40696,0.0845409,6.48238,6.37429,6.27006,-0.711021,0.610738,6.621,3.3027,6.79225,6.25498
3.9,1775,2,1745,0.159027,-6.21125,0.0846521,6.13102,6.15613,6.16198,-0.2488,0.632957,7.43737,3.71692,7.41711,6.44823
4.4,1780,0,1750,0.241663,-6.57324,0.0847834,6.45452,6.43568,6.43662,0.146024,0.682228,7.63361,3.9931,7.37119,6.85876
4.4,1780,1,1750,0.12947,-6.62212,0.0844153,6.5269,6.55311,6.51082,-0.750558,0.587837,6.8579,3.24525,6.79445,6.25753
4.4,1780,2,1750,0.103123,-6.22679,0.0845226,6.07926,6.08908,6.06746,0.0247894,0.686808,7.1129,3.65895,7.41491,6.43994
4.9,1785,0,1755,0.184904,-6.51639,0.0846595,6.40563,6.40239,6.38326,-0.339212,0.620725,7.31359,3.62355,7.36198,6.84726
4.9,1785,1,1755,0.203878,-6.6024,0.0842896,6.42487,6.52379,6.57929,-1.11892,0.525481,6.67047,3.45393,6.79227,6.27521
4.9,1785,2,1755,0.215545,-6.27964,0.084396,6.09993,6.19535,6.18378,-0.157313,0.660499,7.53841,3.51916,7.41401,6.44684
5.4,1790,0,1760,0.359498,-6.54231,0.0845346,6.56356,6.46205,6.44075,-0.259892,0.644671,7.22861,3.77369,7.35433,6.82232
5.4,1790,1,1760,0.264532,-6.62193,0.0841633,6.53854,6.58479,6.49476,-0.823222,0.558845,6.75317,3.70951,6.79143,6.24362
5.4,1790,2,1760,0.19142,-6.28534,0.0842734,6.25262,6.20223,6.18102,-0.32655,0.644513,7.2782,3.85071,7.40879,6.44972
5.9,1795,0,1765,0.304446,-6.53691,0.0844125,6.3765,6.49425,6.49457,-0.389494,0.621197,7.20746,3.70145,7.35048,6.82209
5.9,1795,1,1765,0.182473,-6.49789,0.0840388,6.40584,6.40667,6.44151,-0.815745,0.586697,6.74772,3.41693,6.78883,6.25142
5.9,1795,2,1765,0.17351,-6.33124,0.0841515,6.19283,6.27111,6.22712,-0.31903,0.623871,7.26393,3.70614,7.40608,6.42416
6.4,1800,0,1770,0.311867,-6.54389,0.08429,6.48406,6.51126,6.49326,-0.207161,0.640595,6.93355,3.6403,7.33848,6.81682
6.4,1800,1,1770,0.227293,-6.64925,0.0839127,6.59776,6.54284,6.5509,-0.789392,0.583776,6.84564,3.53792,6.79067,6.26474
6.4,1800,2,1770,0.221667,-6.30182,0.0840311,6.31481,6.24269,6.25086,-0.271169,0.642805,7.52547,4.01412,7.40781,6.45632
