time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
10.6,3,0.436594,0.930223,-2,35.7209,18922.9,0.0812778
11.1,1,0.492268,0.897619,-2.5,35.5905,14639.7,0.0813984
11.1,2,0.893946,0.271595,-4.5,33.0864,17155.8,0.0809656
11.1,3,0.516457,0.859196,-2.5,35.4368,18865,0.0811646
11.6,1,0.767561,0.927675,-4,35.7107,14127.1,0.081278
11.6,2,0.807519,0.0598067,-4,32.2392,17275,0.0808434
11.6,3,0.960073,-0.433019,-5,30.2679,19667.2,0.0810479
12.1,1,0.437913,0.242914,-2,32.9717,15921.8,0.0811614
12.1,2,0.703181,0.313312,-3.5,33.2532,14245.6,0.0807233
12.1,3,0.741154,0.862035,-3.5,35.4481,19128.3,0.0809303
12.6,1,0.814642,0.980384,-4,35.9215,13066.5,0.0810446
12.6,2,0.368034,0.936506,-2,35.746,17134.5,0.0806041
12.6,3,0.966728,0.465869,-5,33.8635,17343.9,0.0808149
13.1,1,0.516681,0.8097,-2.5,35.2388,14873.7,0.0809294
13.1,2,0.812103,-0.305069,-4,30.7797,15444.8,0.0804851
13.1,3,0.546153,0.674385,-2.5,34.6975,19026.5,0.0807055
13.6,1,0.696869,0.969529,-3.5,35.8781,13946.2,0.0808142
13.6,2,0.297569,0.675611,-1.5,34.7024,16827,0.0803666
13.6,3,0.984774,0.717536,-5,34.8701,19537.3,0.0805965
14.1,1,0.374018,0.947582,-2,35.7903,15079.8,0.0806985
14.1,2,0.858609,0.296266,-4.5,33.1851,16719,0.0802473
14.1,3,0.576117,0.449897,-3,33.7996,15797.5,0.0804836
14.6,1,0.70211,0.726335,-3.5,34.9053,14009.2,0.0805802
14.6,2,0.804737,0.666849,-4,34.6674,16161,0.0801279
14.6,3,0.657142,-0.00154048,-3.5,31.9938,16895.2,0.0803673
15.1,1,0.831027,0.622003,-4,34.488,13216.2,0.0804633
15.1,2,0.908549,0.793524,-4.5,35.1741,16428.9,0.080006
15.1,3,0.124913,0.883559,-0.5,35.5342,16578.5,0.0802518
15.6,1,0.975399,0.92615,-5,35.7046,13251.7,0.0803474
15.6,2,0.848855,0.13685,-4,32.5474,16629,0.0798856
15.6,3,0.0842599,0.412756,-0.5,33.651,19985,0.0801388
16.1,1,-0.43038,0.849515,2,35.3981,15629.7,0.0802316
16.1,2,-0.271129,0.94041,1.5,35.7616,16002.9,0.079766
16.1,3,0.558595,-0.041706,-3,31.8332,16204.2,0.0800256
16.6,1,-0.109594,-0.471561,0.5,30.1138,12258.1,0.0801206
16.6,2,-0.0793908,0.559058,0.5,34.2362,16806.2,0.0796503
16.6,3,0.888512,0.587538,-4.5,34.3502,19968.1,0.0799117
17.1,1,0.91074,0.965309,-4.5,35.8612,15050.7,0.0800149
17.1,2,-0.550713,-0.276145,3,30.8954,13006.5,0.0795333
17.1,3,0.526929,0.777704,-2.5,35.1108,20428.6,0.0798035
17.6,1,0.900277,0.991964,-4.5,35.9679,14523.8,0.0799014
17.6,2,0.959933,-0.905252,-5,28.379,13284.1,0.0794167
17.6,3,0.909541,0.846924,-4.5,35.3877,20208.6,0.0796966
18.1,1,0.659817,0.855881,-3.5,35.4235,13853.3,0.0797862
18.1,2,0.696821,0.573409,-3.5,34.2936,13362,0.0792997
18.1,3,0.910644,0.968079,-4.5,35.8723,19914.2,0.0795936
18.6,1,0.937256,0.69384,-4.5,34.7754,13897.8,0.0796742
18.6,2,0.89588,-0.524837,-4.5,29.9007,16918.3,0.0791819
18.6,3,0.0945185,0.775731,-0.5,35.1029,17046.4,0.0794894
19.1,1,0.526418,0.806857,-2.5,35.2274,14319.1,0.0795588
19.1,2,-0.556641,-0.354231,3,30.5831,11507.7,0.079066
19.1,3,0.751081,0.569329,-4,34.2773,19640.9,0.0793899
19.6,1,0.864049,0.869098,-4.5,35.4764,15158.6,0.0794425
19.6,2,0.967453,0.376898,-5,33.5076,16099.6,0.0789511
19.6,3,0.823362,0.803333,-4,35.2133,15156.9,0.0792889
20.1,1,0.658548,0.886626,-3.5,35.5465,13408.1,0.0793282
20.1,2,0.880089,0.976668,-4.5,35.9067,15143.8,0.0788354
20.1,3,0.531725,0.0132694,-2.5,32.0531,16822.6,0.0791885
20.6,1,0.312512,0.534262,-1.5,34.137,15434.2,0.0792146
20.6,2,0.966978,-0.415727,-5,30.3371,12075.1,0.0787185
20.6,3,0.839764,0.940951,-4,35.7638,18836.6,0.0790836
21.1,1,0.724579,0.621837,-3.5,34.4873,16055.4,0.0791002
21.1,2,0.809826,0.546668,-4,34.1867,11041.9,0.0786017
21.1,3,0.0072298,0.660547,-0,34.6422,18978.2,0.0789762
21.6,1,0.94963,0.292348,-4.5,33.1694,16847,0.0789888
21.6,2,0.81151,0.899087,-4,35.5963,11189.9,0.0784865
21.6,3,0.408417,0.451515,-2,33.8061,18341.8,0.0788664
22.1,1,0.00483384,0.76845,-0,35.0738,15182.6,0.0788765
22.1,2,0.437894,0.40927,-2,33.6371,14935.4,0.0783733
22.1,3,0.570136,0.981227,-3,35.9249,16199.2,0.0787628
22.6,1,0.442043,0.844808,-2,35.3792,15109,0.0787662
22.6,2,0.929055,0.732494,-4.5,34.93,11981.4,0.0782595
22.6,3,0.727591,0.9686,-3.5,35.8744,17415.2,0.0786652
23.1,1,0.852982,0.250671,-4.5,33.0027,14381.5,0.0786519
23.1,2,0.67657,0.576537,-3.5,34.3061,13530.5,0.0781467
23.1,3,0.210245,0.953001,-1,35.812,16751,0.0785783
23.6,1,0.662442,0.59405,-3.5,34.3762,15818.6,0.0785428
23.6,2,0.88284,0.432531,-4.5,33.7301,12864.7,0.078035
23.6,3,0.603944,0.684325,-3,34.7373,17388.5,0.0784897
24.1,1,0.857862,0.612192,-4.5,34.4488,15500.3,0.0784328
24.1,2,0.946568,-0.324287,-4.5,30.7029,10910,0.0779238
