time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
13.9,1948,0.827011,0.919869,1.30597,0,0.0272166
14,1949,0.835275,0.788221,1.21186,0,0.0272166
14.1,1950,0.793859,0.946365,1.14466,0,0.0272166
14.2,1951,0.915483,0.784309,1.35513,0,0.0272166
14.3,1952,0.978387,0.923301,1.17686,0,0.0272166
14.4,1953,0.826059,0.979845,1.25471,0,0.0272166
14.5,1954,0.708075,1.06079,1.41731,0,0.0272166
14.6,1955,0.762411,0.991581,1.18821,0,0.0272166
14.7,1956,0.839491,1.00549,1.14439,0,0.0272166
14.8,1957,0.798483,0.893429,1.36822,0,0.0272166
14.9,1958,0.769931,0.736301,1.43037,0,0.0272166
15,1959,0.703443,0.989877,1.36374,0,0.0272166
15.1,1960,0.675411,1.07408,1.16104,0,0.0272166
15.2,1961,0.782331,1.11125,1.25984,0,0.0272166
15.3,1962,0.742035,0.977661,1.28303,0,0.0272166
15.4,1963,0.701739,0.993637,1.41218,0,0.0272166
15.5,1964,0.635779,1.06741,1.41898,0,0.0272166
15.6,1965,0.583827,0.991277,1.52408,0,0.0272166
15.7,1966,0.849123,0.795381,1.34063,0,0.0272166
15.8,1967,0.778427,0.924421,1.26526,0,0.0272166
15.9,1968,0.723627,0.994117,1.28834,0,0.0272166
16,1969,0.969235,1.04529,1.14363,0,0.0272166
16.1,1970,0.846211,0.987981,1.1316,0,0.0272166
16.2,1971,0.836555,1.00442,1.14082,0,0.0272166
16.3,1972,1.01011,0.942205,1.02722,0,0.0272166
16.4,1973,0.764555,0.870237,1.22358,0,0.0272166
16.5,1974,0.543891,1.15742,1.27522,0,0.0272166
16.6,1975,0.609683,0.970437,1.5101,0,0.0272166
16.7,1976,0.509979,1.00597,1.52618,0,0.0272166
16.8,1977,0.565227,1.11429,1.43752,0,0.0272166
16.9,1978,0.744467,0.803333,1.46237,0,0.0272166
17,1979,0.864403,0.602181,1.48871,0,0.0272166
17.1,1980,0.770875,0.725469,1.55618,0,0.0272166
17.2,1981,0.873739,0.644005,1.55054,0,0.0272166
17.3,1982,0.863203,0.538165,1.36906,0,0.0272166
17.4,1983,0.818779,0.684141,1.41824,0,0.0272166
17.5,1984,0.810243,0.570957,1.56986,0,0.0272166
17.6,1985,0.651619,0.898333,1.51168,0,0.0272166
17.7,1986,0.879779,0.898293,1.51861,0,0.0272166
17.8,1987,1.00218,0.575029,1.5286,0,0.0272166
17.9,1988,0.929603,0.644885,1.52642,0,0.0272166
18,1989,0.768067,0.423725,1.5544,0,0.0272166
18.1,1990,0.824443,0.690221,1.48419,0,0.0272166
18.2,1991,0.813667,0.599085,1.38981,0,0.0272166
18.3,1992,0.915675,0.709189,1.38266,0,0.0272166
18.4,1993,0.816987,0.589709,1.42568,0,0.0272166
18.5,1994,0.854771,0.958165,1.1803,0,0.0272166
18.6,1995,0.744499,1.03707,1.21435,0,0.0272166
18.7,1996,0.875795,0.839117,1.36764,0,0.0272166
18.8,1997,0.934475,0.777141,1.56903,0,0.0272166
18.9,1998,0.863947,0.263157,1.55319,0,0.0272166
19,1999,1.00585,0.522389,1.31638,0,0.0272166
19.1,2000,0.749907,0.707509,1.47482,0,0.0272166
19.2,2001,0.877515,0.661333,1.4125,0,0.0272166
19.3,2002,0.710371,0.864069,1.48646,0,0.0272166
19.4,2003,0.682603,0.933253,1.31649,0,0.0272166
19.5,2004,0.858259,1.06201,1.16478,0,0.0272166
19.6,2005,0.818963,0.975637,1.10761,0,0.0272166
19.7,2006,0.766307,0.769997,1.47315,0,0.0272166
19.8,2007,0.860331,0.722589,1.2895,0,0.0272166
19.9,2008,0.828147,0.928477,1.30438,0,0.0272166
20,2009,0.825939,0.754973,1.3151,0,0.0272166
20.1,2010,0.767571,0.955173,1.16177,0,0.0272166
20.2,2011,0.862811,0.935757,1.14484,0,0.0272166
20.3,2012,0.864347,0.926333,1.0941,0,0.0272166
20.4,2013,0.992075,0.962765,1.0845,0,0.0272166
20.5,2014,0.913771,0.729829,1.19183,0,0.0272166
20.6,2015,0.897323,0.643725,1.41987,0,0.0272166
20.7,2016,0.879299,0.686021,1.52374,0,0.0272166
20.8,2017,0.908019,0.618557,1.28211,0,0.0272166
20.9,2018,0.826587,0.861253,1.24045,0,0.0272166
21,2019,0.911667,0.668877,1.42069,0,0.0272166
21.1,2020,0.921211,0.618445,1.39128,0,0.0272166
21.2,2021,0.844139,0.830989,1.33083,0,0.0272166
21.3,2022,0.795731,0.792725,1.47668,0,0.0272166
21.4,2023,0.726547,0.645541,1.40817,0,0.0272166
21.5,2024,0.981643,0.740197,1.25686,0,0.0272166
21.6,2025,1.09567,0.543485,1.33822,0,0.0272166
21.7,2026,0.831987,0.840365,1.23946,0,0.0272166
21.8,2027,0.773547,0.920893,1.19935,0,0.0272166
21.9,2028,0.985147,0.771485,1.13343,0,0.0272166
22,2029,0.878867,0.820157,1.11306,0,0.0272166
22.1,2030,0.880283,0.949029,1.16658,0,0.0272166
22.2,2031,0.816179,0.805205,1.34329,0,0.0272166
22.3,2032,0.936843,0.699421,1.36751,0,0.0272166
22.4,2033,0.759235,0.784645,1.47815,0,0.0272166
22.5,2034,0.777659,0.627605,1.44798,0,0.0272166
22.6,2035,0.953731,0.660413,1.241,0,0.0272166
22.7,2036,0.968163,0.687909,1.33846,0,0.0272166
22.8,2037,0.860107,0.720397,1.22182,0,0.0272166
22.9,2038,0.877475,0.725125,1.30624,0,0.0272166
23,2039,0.810635,0.779565,1.36976,0,0.0272166
23.1,2040,0.853043,0.858701,1.1791,0,0.0272166
23.2,2041,0.773363,0.919117,1.43113,0,0.0272166
23.3,2042,0.812459,0.958325,1.14633,0,0.0272166
23.4,2043,0.909899,0.807485,1.16409,0,0.0272166
23.5,2044,0.865747,0.737581,1.38407,0,0.0272166
23.6,2045,0.977355,0.731253,1.28708,0,0.0272166
23.7,2046,0.904443,0.712805,1.35489,0,0.0272166
23.8,2047,0.640163,0.916253,1.43413,0,0.0272166
23.9,2048,0.740339,0.901533,1.35037,0,0.0272166
24,2049,1.14518,0.718061,1.18809,0,0.0272166
24.1,2050,0.885555,0.587453,1.37232,0,0.0272166
24.2,2051,1.04474,0.701037,1.3149,0,0.0272166
24.3,2052,0.984283,0.611829,1.424,0,0.0272166
24.4,2053,1.00812,0.612093,1.43158,0,0.0272166
24.5,2054,0.875947,0.765573,1.23102,0,0.0272166
24.6,2055,0.877731,0.910029,1.26654,0,0.0272166
24.7,2056,1.03306,0.676245,1.4645,0,0.0272166
24.8,2057,0.657883,0.640525,1.58683,0,0.0272166
24.9,2058,0.741307,0.825301,1.43907,0,0.0272166
25,2059,1.0584,0.542781,1.32634,0,0.0272166
25.1,2060,0.974163,0.678285,1.27134,0,0.0272166
25.2,2061,1.09334,0.827805,1.31722,0,0.0272166
25.3,2062,0.934267,0.494989,1.38228,0,0.0272166
25.4,2063,0.991787,0.770141,1.24898,0,0.0272166
25.5,2064,0.944403,0.748045,1.23879,0,0.0272166
25.6,2065,0.986987,0.584101,1.35197,0,0.0272166
25.7,2066,1.05672,0.663293,1.22883,0,0.0272166
25.8,2067,1.21475,0.760165,1.07647,0,0.0272166
25.9,2068,1.24513,0.486461,1.40641,0,0.0272166
26,2069,0.980659,0.527037,1.38543,0,0.0272166
26.1,2070,0.999515,0.584141,1.38198,0,0.0272166
26.2,2071,0.963883,0.833605,1.36637,0,0.0272166
26.3,2072,1.00851,0.772133,1.42798,0,0.0272166
26.4,2073,1.00568,0.498237,1.39087,0,0.0272166
26.5,2074,0.983931,0.952877,1.19137,0,0.0272166
26.6,2075,0.787411,1.10876,1.07526,0,0.0272166
26.7,2076,0.785851,1.04941,1.37076,0,0.0272166
26.8,2077,0.920243,0.941581,1.12625,0.0150849,0.0272166
26.9,2078,0.912083,0.989341,1.14858,0,0.0272166
27,2079,0.955627,0.891661,1.35112,0,0.0272166
27.1,2080,0.829627,0.902933,1.3334,0,0.0272166
27.2,2081,0.835467,0.768125,1.50823,0,0.0272166
27.3,2082,0.865251,0.708229,1.37801,0.0150849,0.0272166
27.4,2083,0.955955,0.749333,1.4398,0,0.0272166
27.5,2084,1.07537,0.607837,1.37242,0,0.0272166
27.6,2085,0.984555,0.715837,1.37241,0,0.0272166
27.7,2086,0.968643,0.767925,1.30795,0,0.0272166
27.8,2087,0.947027,0.931109,1.30456,0,0.0272166
27.9,2088,0.899491,0.930885,1.28798,0,0.0272166
28,2089,0.914627,0.951725,1.31055,0,0.0272166
28.1,2090,0.997803,0.860101,1.27046,0,0.0272166
28.2,2091,0.691515,0.995581,1.43914,0,0.0272166
28.3,2092,0.712467,1.0321,1.36494,0,0.0272166
