time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
34.8,1,9,3,5304,4160.32,5.25,34,0.64
34.8,2,11,3,5722.24,2621.84,4.77778,34,0.64
34.8,3,10,3,6407.04,3069.36,5.875,34,0.64
35.3,1,10,3,5450.16,2991.2,5.25,34,0.64
35.3,2,9,3,5423.04,4495.04,4.77778,34,0.576
35.3,3,11,3,5717.12,2739.84,5.875,34,0.64
35.8,1,10,3,5304,3095.28,5.25,34,0.64
35.8,2,9,3,5671.28,2484.96,4.77778,34,0.64
35.8,3,11,3,5398.24,2358.32,5.875,34,0.64
36.3,1,9,3,6370.72,2934.32,5,34,0.64
36.3,2,11,4,5664.96,2740,4.54545,34,0.64
36.3,3,10,5,6935.92,2671.92,5.4,34,0.64
36.8,1,9,5,5915.68,2866.4,4.3,34,0.64
36.8,2,11,3,5262.48,4198.48,4.77778,34,0.64
36.8,3,10,6,6263.36,2372.64,4.45455,34,0.64
37.3,1,9,5,6220.48,2816.24,4.3,34,0.64
37.3,2,11,3,5378.24,2395.76,4.77778,34,0.64
37.3,3,10,6,6365.68,2324.24,4.36364,34,0.64
37.8,1,10,4,6038.08,3172.32,4.77778,34,0.64
37.8,2,9,5,6188.8,2703.44,3.81818,34,0.64
37.8,3,11,5,6002,1342,4.8,34,0.64
38.3,1,10,4,6008,3372.72,4.77778,34,0.64
38.3,2,9,5,6171.36,2511.76,3.81818,34,0.64
38.3,3,11,5,6241.52,1667.12,4.8,34,0.64
38.8,1,9,3,6500.8,3722.96,5.11111,34,0.64
38.8,2,11,4,5664.8,3366.8,4.45455,34,0.64
38.8,3,10,4,7036.16,3459.76,5.5,34,0.64
39.3,1,8,4,6926.08,2407.28,4,34,0.64
39.3,2,11,4,5525.44,2126.16,4.6,34,0.64
39.3,3,11,5,6662.4,2111.52,4.8,34,0.64
39.8,1,9,4,6391.92,1848,4,34,0.64
39.8,2,11,4,5508,3076.88,4.6,34,0.64
39.8,3,10,5,7005.36,2408.8,4.4,34,0.64
40.3,1,9,1,6123.36,2628.64,5.71429,34,0.64
40.3,2,11,4,5712.96,3242.56,4.6,34,0.64
40.3,3,10,1,6810.24,3277.12,6.28571,34,0.64
40.8,1,9,1,5837.76,3772.72,5.71429,34,0.64
40.8,2,11,4,5580,3500,4.6,34,0.64
40.8,3,10,1,6722.96,2046,6.28571,34,0.64
41.3,1,10,1,5407.84,3012.32,5.71429,34,0.64
41.3,2,10,4,5587.04,4053.04,4.7,34,0.64
41.3,3,10,1,6057.36,3489.84,6.28571,34,0.64
41.8,1,10,1,5250.4,2375.12,5.71429,34,0.64
41.8,2,10,4,5597.68,3154,4.7,34,0.64
41.8,3,10,1,5788.96,2406.64,6.28571,34,0.64
42.3,1,9,3,5855.84,3383.2,5,34,0.64
42.3,2,11,3,5657.84,1542.64,4.45455,34,0.64
