time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
55.1,1733,0.568853,0.534224,0.392299,0,0.0720082
55.2,1734,0.484571,0.447013,0.508112,0,0.0272166
55.3,1735,0.359619,0.353789,0.695384,0,0.0272166
55.4,1736,0.448523,0.392869,0.710776,0,0.0272166
55.5,1737,0.439979,0.397437,0.7208,0,0.0272166
55.6,1738,0.441147,0.394213,0.710776,0,0.0272166
55.7,1739,0.482229,0.47484,0.440947,0.0452548,0.0720082
55.8,1740,0.568885,0.53744,0.309395,0,0.0720082
55.9,1741,0.499403,0.461517,0.53096,0,0.0272166
56,1742,0.362075,0.350877,0.629832,0,0.0272166
56.1,1743,0.443931,0.397429,0.7208,0,0.0272166
56.2,1744,0.494869,0.491584,0.322611,0,0.0720082
56.3,1745,0.563557,0.534216,0.392299,0,0.0720082
56.4,1746,0.484571,0.443797,0.510928,0,0.0272166
56.5,1747,0.369579,0.353045,0.691912,0,0.0272166
56.6,1748,0.446443,0.397429,0.740912,0,0.0272166
56.7,1749,0.439947,0.392877,0.72724,0,0.0272166
56.8,1750,0.447147,0.400245,0.706496,0,0.0272166
56.9,1751,0.402608,0.462112,0.458632,0.0603398,0.0471405
57,1752,0.483968,0.537456,0.338096,0,0.0471405
57.1,1753,0.450627,0.464757,0.514248,0,0.0272166
57.2,1754,0.358683,0.347669,0.610904,0,0.0272166
57.3,1755,0.443931,0.397445,0.701984,0,0.0272166
57.4,1756,0.337731,0.593627,0.335947,0,0.0816497
57.5,1757,0.408939,0.680107,0.337819,0,0.0816497
57.6,1758,0.397387,0.559035,0.448531,0,0
57.7,1759,0.374971,0.384331,0.611659,0,0
57.8,1760,0.448523,0.469547,0.652107,0,0
57.9,1761,0.438635,0.466331,0.621851,0,0
58,1762,0.446475,0.472363,0.622619,0,0
58.1,1763,0.403984,0.592459,0.367197,0.039911,0.0981307
58.2,1764,0.481456,0.680107,0.260581,0,0.0981307
58.3,1765,0.414485,0.580107,0.491824,0,0.0272166
58.4,1766,0.277661,0.385355,0.637216,0,0.0272166
58.5,1767,0.374373,0.466331,0.699728,0,0.0272166
58.6,1768,0.41092,0.619803,0.290525,0,0.0981307
