time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
4.4,1226,3,0.0240849,0.0240849,0.676252,0.678239,0.00198722,34.705,34.713,9,9,0,0.665728,0.556544,0.109184,0,0,1,0
4.5,1227,1,0.0245779,0.0245779,0.753644,0.752532,0.00111246,35.0146,35.0101,13,13,0,0.239299,0.357627,0.118328,0,0,1,0
4.5,1227,2,0.018386,0.018386,0.672997,0.68231,0.00931293,34.692,34.7292,8,8,0,0.556613,0.596349,0.039736,0,1,1,0
4.5,1227,3,0.0634251,0.0634251,0.697021,0.676252,0.020769,34.7881,34.705,9,9,0,0.556544,0.65024,0.093696,0,0,0,0
4.6,1228,1,0.132852,0.132852,0.730634,0.753644,0.0230103,34.9225,35.0146,13,9,-4,0.357627,0.565168,0.207541,0,0,0,0
4.6,1228,2,0.0326808,0.0326808,0.691865,0.672997,0.0188679,34.7675,34.692,8,12,4,0.596349,0.292008,0.304341,0,0,1,0
4.6,1228,3,0.0694019,0.0694019,0.697787,0.697021,0.000766098,34.7911,34.7881,9,9,0,0.65024,0.542672,0.107568,0,0,1,0
4.7,1229,1,0.0217701,0.0217701,0.70534,0.730634,0.0252939,34.8214,34.9225,9,9,0,0.565168,0.588864,0.023696,0,0,0,0
4.7,1229,2,0.0207826,0.0207826,0.671627,0.691865,0.0202377,34.6865,34.7675,12,12,0,0.292008,0.29964,0.007632,0,0,0,0
4.7,1229,3,0.063775,0.063775,0.692762,0.697787,0.00502503,34.771,34.7911,9,9,0,0.542672,0.66224,0.119568,0,0,1,0
4.8,1230,1,0.160315,0.160315,0.78243,0.70534,0.0770897,35.1297,34.8214,9,13,4,0.588864,0.425499,0.163365,0,0,0,0
4.8,1230,2,0.00714561,0.00714561,0.659808,0.671627,0.0118191,34.6392,34.6865,12,8,-4,0.29964,0.458413,0.158773,0,1,1,0
4.8,1230,3,0.0460739,0.0460739,0.681937,0.692762,0.0108248,34.7277,34.771,9,9,0,0.66224,0.645984,0.016256,0,0,1,0
4.9,1231,1,0.0113241,0.0113241,0.75553,0.78243,0.0268995,35.0221,35.1297,13,13,0,0.425499,0.274259,0.15124,0,1,0,0
4.9,1231,2,0.0158378,0.0158378,0.676135,0.659808,0.0163264,34.7045,34.6392,8,8,0,0.458413,0.577565,0.119152,0,1,1,0
4.9,1231,3,0.0155851,0.0155851,0.684548,0.681937,0.00261056,34.7382,34.7277,9,9,0,0.645984,0.562696,0.083288,0,1,1,0
5,1232,1,0.00256145,0.00256145,0.771959,0.75553,0.0164282,35.0878,35.0221,13,13,0,0.274259,0.391875,0.117616,0,1,1,0
5,1232,2,0.0119978,0.0119978,0.672508,0.676135,0.00362653,34.69,34.7045,8,8,0,0.577565,0.603605,0.02604,0,1,1,0
5,1232,3,0.0367323,0.0367323,0.697206,0.684548,0.0126589,34.7888,34.7382,9,9,0,0.562696,0.651232,0.088536,0,0,1,0
5.1,1233,1,0.0814315,0.0814315,0.753641,0.771959,0.0183179,35.0146,35.0878,13,13,0,0.391875,0.394395,0.00252,0,0,1,0
5.1,1233,2,0.0422092,0.0422092,0.650783,0.672508,0.0217247,34.6031,34.69,8,8,0,0.603605,0.603597,8e-06,0,0,0,0
5.1,1233,3,0.041469,0.041469,0.681061,0.697206,0.0161455,34.7242,34.7888,9,9,0,0.651232,0.643336,0.007896,0,0,1,0
5.2,1234,1,0.000396609,0.000396609,0.753671,0.753641,3.02792e-05,35.0147,35.0146,13,13,0,0.394395,0.392651,0.001744,0,1,1,1
5.2,1234,2,0,0,0.650783,0.650783,0,34.6031,34.6031,8,8,0,0.603597,0.603597,0,0,1,1,1
5.2,1234,3,0.00176704,0.00176704,0.68311,0.681061,0.00204873,34.7324,34.7242,9,9,0,0.643336,0.641144,0.002192,0,1,1,1
5.3,1235,1,0.0467502,0.0467502,0.744869,0.753671,0.008802,34.9795,35.0147,13,10,-3,0.392651,0.509259,0.116608,1,0,1,0
5.3,1235,2,0.048415,0.048415,0.674243,0.650783,0.0234592,34.697,34.6031,8,11,3,0.603597,0.403893,0.199704,1,0,0,0
5.3,1235,3,0.0269674,0.0269674,0.69735,0.68311,0.0142398,34.7894,34.7324,9,9,0,0.641144,0.544008,0.097136,1,0,1,0
5.4,1236,1,0.0179119,0.0179119,0.722215,0.744869,0.0226539,34.8889,34.9795,10,10,0,0.509259,0.534187,0.024928,0,1,0,0
5.4,1236,2,0.0242326,0.0242326,0.656104,0.674243,0.0181389,34.6244,34.697,11,11,0,0.403893,0.330005,0.073888,0,0,1,0
