time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
58.4,3,0,0,0,32,18001.1,0
58.9,1,0,0,0,32,12953.4,0
58.9,2,0,0,0,32,18953.2,0
58.9,3,0,0,0,32,18631,0
59.4,1,0,0,0,32,12838.5,0
59.4,2,0,0,0,32,18095.3,0
59.4,3,0,0,0,32,18743,0
59.9,1,0,0,0,32,15172.2,0
59.9,2,0,0,0,32,18335.5,0
59.9,3,0,0,0,32,19043.8,0
60.4,1,0,0,0,32,14943.8,0
60.4,2,0,0,0,32,18629,0
60.4,3,0,0,0,32,19402.9,0
60.9,1,0,0,0,32,15160.2,0
60.9,2,0,0,0,32,18674,0
60.9,3,0,0,0,32,19431,0
61.4,1,0,0,0,32,14784.2,0
61.4,2,0,0,0,32,18440.4,0
61.4,3,0,0,0,32,19209.3,0
61.9,1,0,0,0,32,14714.7,0
61.9,2,0,0,0,32,17140.3,0
61.9,3,0,0,0,32,18460.6,0
62.4,1,0,0,0,32,15907.4,0
62.4,2,0,0,0,32,18036.6,0
62.4,3,0,0,0,32,17610.6,0
62.9,1,0,0,0,32,15913.4,0
62.9,2,0,0,0,32,18354.1,0
62.9,3,0,0,0,32,17750.3,0
63.4,1,0,0,0,32,15875.8,0
63.4,2,0,0,0,32,18245.5,0
63.4,3,0,0,0,32,17542.4,0
63.9,1,0,0,0,32,15706.2,0
63.9,2,0,0,0,32,17828,0
63.9,3,0,0,0,32,17623.9,0
64.4,1,0,0,0,32,15774.6,0
64.4,2,0,0,0,32,17971.4,0
64.4,3,0,0,0,32,17490.2,0
64.9,1,0,0,0,32,15566.7,0
64.9,2,0,0,0,32,17833.9,0
64.9,3,0,0,0,32,17620.6,0
65.4,1,0,0,0,32,15781.4,0
65.4,2,0,0,0,32,17770.3,0
65.4,3,0,0,0,32,17453.2,0
65.9,1,0,0,0,32,16004.8,0
65.9,2,0,0,0,32,18271.1,0
65.9,3,0,0,0,32,17767.4,0
66.4,1,0,0,0,32,15925.6,0
66.4,2,0,0,0,32,17915.5,0
66.4,3,0,0,0,32,18512.8,0
66.9,1,0,0,0,32,14802.2,0
66.9,2,0,0,0,32,18537.2,0
66.9,3,0,0,0,32,19436.3,0
67.4,1,0,0,0,32,14614.2,0
67.4,2,0,0,0,32,18305,0
67.4,3,0,0,0,32,19176.6,0
67.9,1,0,0,0,32,14691,0
67.9,2,0,0,0,32,18419.3,0
67.9,3,0,0,0,32,19200.9,0
68.4,1,0,0,0,32,14628.3,0
68.4,2,0,0,0,32,18612.1,0
68.4,3,0,0,0,32,18779.6,0
68.9,1,0,0,0,32,14869.7,0
68.9,2,0,0,0,32,18650.7,0
68.9,3,0,0,0,32,18897.8,0
69.4,1,0,0,0,32,14847.3,0
69.4,2,0,0,0,32,18780.2,0
69.4,3,0,0,0,32,18989,0
69.9,1,0,0,0,32,14738.5,0
69.9,2,0,0,0,32,16750.6,0
69.9,3,0,0,0,32,18630.6,0
70.4,1,0,0,0,32,14635.6,0
70.4,2,0,0,0,32,17803.2,0
70.4,3,0,0,0,32,18115.8,0
70.9,1,0,0,0,32,14393.6,0
70.9,2,0,0,0,32,17897.6,0
70.9,3,0,0,0,32,18246.5,0
71.4,1,0,0,0,32,14763.4,0
