34.8,1344,0.927008,0.855744,1.35109,0,0.0471405
34.9,1345,0.914632,0.82596,1.38322,0,0.0471405
35,1346,0.911432,0.835736,1.38466,0,0.0471405
35.1,1347,0.916032,0.85896,1.37227,0,0.0471405
35.2,1348,0.917936,0.838952,1.36907,0,0.0471405
35.3,1349,0.928912,0.857488,1.33546,0,0.0471405
35.4,1350,0.901176,0.804208,1.33397,0,0.0471405
35.5,1351,1.00278,0.807992,1.2357,0,0.0471405
35.6,1352,0.882336,0.828848,1.35564,0,0.0471405
35.7,1353,0.997944,0.805168,1.2493,0,0.0471405
35.8,1354,0.904952,0.816464,1.35512,0,0.0471405
35.9,1355,1.01352,0.778048,1.2762,0,0.0471405
36,1356,0.877648,0.857296,1.33704,0,0.0471405
36.1,1357,1.02052,0.776448,1.25425,0,0.0471405
36.2,1358,0.88556,0.85864,1.2869,0,0.0471405
36.3,1359,1.0048,0.833776,1.29804,0,0.0471405
36.4,1360,0.88692,0.798768,1.31125,0.0150849,0.0471405
36.5,1361,1.00375,0.830832,1.36903,0,0.0471405
36.6,1362,0.905176,0.813128,1.2428,0,0.0471405
36.7,1363,0.877696,0.83896,1.30686,0,0.0471405
36.8,1364,1.01787,0.827616,1.43179,0,0.0471405
36.9,1365,0.873312,0.819176,1.24103,0,0.0471405
37,1366,1.02488,0.812176,1.33846,0,0.0471405
37.1,1367,0.888392,0.76648,1.23239,0,0.0471405
37.2,1368,0.877408,0.832896,1.31031,0,0.0471405
37.3,1369,0.870824,0.825264,1.32332,0,0.0471405
37.4,1370,0.8864,0.80096,1.35959,0,0.0471405
37.5,1371,0.896472,0.826592,1.32814,0,0.0471405
37.6,1372,0.898272,0.828336,1.33154,0,0.0471405
37.7,1373,0.878392,0.8266,1.24781,0,0.0471405
37.8,1374,0.88492,0.815072,1.2868,0,0.0471405
37.9,1375,0.88436,0.822048,1.2927,0,0.0471405
38,1376,0.881696,0.828344,1.30822,0,0.0471405
38.1,1377,0.8824,0.831136,1.26316,0,0.0471405
38.2,1378,0.880928,0.811856,1.29479,0,0.0471405
38.3,1379,0.888704,0.825272,1.27076,0,0.0471405
38.4,1380,0.881688,0.828336,1.27438,0,0.0471405
38.5,1381,0.882392,0.799488,1.27222,0,0.0471405
38.6,1382,0.88092,0.823528,1.32869,0,0.0471405
38.7,1383,0.8904,0.828336,1.27186,0,0.0471405
38.8,1384,0.875656,0.84352,1.27718,0,0.0471405
38.9,1385,0.886336,0.829688,1.28546,0,0.0471405
39,1386,0.876032,0.795072,1.2722,0,0.0471405
39.1,1387,0.876688,0.828312,1.29271,0,0.0471405
39.2,1388,0.91344,0.811864,1.23518,0,0.0471405
39.3,1389,0.89728,0.828336,1.23721,0,0.0471405
39.4,1390,0.91056,0.82808,1.22904,0,0.0471405
39.5,1391,0.901856,0.825128,1.25369,0,0.0471405
39.6,1392,0.912864,0.815072,1.2399,0,0.0471405
39.7,1393,0.899336,0.811144,1.2428,0,0.0471405
39.8,1394,0.898344,0.829688,1.23589,0,0.0471405
39.9,1395,0.898192,0.840704,1.26757,0.0150849,0.0471405
