52.9,3,8,0,12453.8,4011.92,0,34,0.64
53.4,1,10,2,9154.4,7126,3.875,33,0.64
53.4,2,12,0,8950.24,4700.24,0,34,0.64
53.4,3,8,0,12309.9,4023.76,0,34,0.64
53.9,1,10,2,8580.64,6329.84,4.375,34,0.64
53.9,2,12,0,9568,4849.44,0,34,0.64
53.9,3,8,0,11954.3,3920.56,0,34,0.64
54.4,1,10,2,8565.68,6077.12,4.375,34,0.64
54.4,2,12,0,9560.32,4983.92,0,34,0.64
54.4,3,8,0,11809.1,4106.72,0,34,0.64
54.9,1,10,2,8675.84,6357.44,4.375,34,0.64
54.9,2,12,0,9009.2,4979.68,0,34,0.64
54.9,3,8,0,11730.4,4097.6,0,34,0.64
55.4,1,10,2,9039.28,6058.08,4.25,34,0.64
55.4,2,12,0,9114.56,4717.2,0,34,0.608
55.4,3,8,0,11402.2,4011.76,0,34,0.64
55.9,1,10,2,8897.76,6288.48,3.75,33,0.64
55.9,2,12,0,9781.2,4719.28,0,34,0.64
55.9,3,8,0,12367,4027.6,0,34,0.64
56.4,1,10,2,8478.96,6861.52,3.75,33,0.64
56.4,2,12,0,9875.76,4349.6,0,34,0.64
56.4,3,8,0,12223.5,4005.6,0,34,0.64
56.9,1,10,2,8643.36,6632.96,3.75,33,0.64
56.9,2,12,0,9501.52,4428.16,0,34,0.64
56.9,3,8,0,11643.7,4005.84,0,34,0.64
57.4,1,10,2,8550.56,6537.6,3.75,33,0.64
57.4,2,12,0,9831.76,4526.08,0,34,0.64
57.4,3,8,0,11527.7,3993.76,0,34,0.64
57.9,1,10,2,8935.6,6320.64,3.75,33,0.64
57.9,2,12,0,9284.8,4501.36,0,34,0.64
57.9,3,8,0,11643.7,3981.84,0,34,0.64
58.4,1,10,2,9064.32,6343.2,3.625,33,0.64
58.4,2,12,0,9485.76,4429.44,0,34,0.64
58.4,3,8,0,11502.4,3993.76,0,34,0.64
58.9,1,10,2,8952.72,6388.48,3.5,33,0.64
58.9,2,12,0,9500.48,4454.96,0,34,0.64
58.9,3,8,0,11735,3993.84,0,34,0.64
59.4,1,10,2,8878.24,6373.36,3.5,33,0.64
59.4,2,12,0,9379.36,4506,0,34,0.64
59.4,3,8,0,12661.5,3987.84,0,34,0.64
59.9,1,10,2,8948.8,6328.24,3.5,33,0.64
59.9,2,12,0,9656.24,4512.64,0,34,0.64
59.9,3,8,0,12597.4,3981.92,0,34,0.64
60.4,1,10,2,9121.6,7215.68,3.5,33,0.64
60.4,2,13,0,9576.88,4527.76,0,34,0.64
60.4,3,7,3,12456.3,4056,7.125,34,0.64
60.9,1,12,6,8323.2,5655.84,5.4,34,0.64
60.9,2,11,4,9933.84,5320.64,5.9,34,0.64
60.9,3,7,2,11637.6,3634.56,7.16667,34,0.64
61.4,1,12,7,9593.52,6835.12,5.18182,34,0.64
61.4,2,11,4,9870.24,4276.24,6,34,0.64
61.4,3,7,2,11534.7,3531.44,7.16667,34,0.64
61.9,1,12,7,8471.68,6565.92,5,34,0.64
61.9,2,11,4,10026.4,4373.04,6,34,0.64
61.9,3,7,2,11035.8,3397.84,7.57143,34,0.64
62.4,1,12,7,9157.44,6241.6,5.54545,35,0.64
62.4,2,11,4,10221.7,4336.48,5.6,34,0.64
62.4,3,7,2,11265,3795.76,7.14286,34,0.64
62.9,1,12,7,8829.2,6325.52,5.54545,35,0.64
62.9,2,11,4,9843.04,4383.12,5.5,34,0.64
62.9,3,7,2,11051.7,3712.08,7,34,0.64
63.4,1,12,7,9913.68,6303.6,5.54545,35,0.64
63.4,2,11,4,9921.92,4374.08,5.7,34,0.64
63.4,3,7,2,10648.2,3594.88,7,34,0.64
63.9,1,12,6,9773.2,6462,5.18182,34,0.64
63.9,2,11,4,10586.3,4374.64,6,34,0.64
63.9,3,7,2,10845.4,3480.4,7.57143,34,0.64
64.4,1,12,7,9496.4,6325.2,5.18182,34,0.64
64.4,2,11,4,10372.6,4175.12,5.9,34,0.64
64.4,3,7,2,10638.6,3360.16,7.57143,34,0.64
64.9,1,12,6,9322.32,6221.36,5.72727,35,0.64
64.9,2,11,4,10245.5,4244.72,5.7,34,0.64
64.9,3,7,2,10665.6,3370.32,7.14286,34,0.64
65.4,1,12,7,9052.4,6171.36,5.09091,34,0.64
65.4,2,11,4,10707,4282.16,5.9,34,0.64
65.4,3,7,2,10764.8,3389.68,7.42857,34,0.64
65.9,1,12,7,8829.76,6217.12,4.90909,34,0.64
65.9,2,11,4,10663.1,4312.88,5.9,34,0.64
65.9,3,7,2,10819.8,3380,7.28571,34,0.64
66.4,1,12,7,8860.64,6164.8,4.81818,34,0.64
66.4,2,11,4,10418.2,4325.84,6,34,0.64
66.4,3,7,2,10892.2,3389.68,7.28571,34,0.64
66.9,1,12,7,8881.12,6170.16,4.81818,34,0.64
66.9,2,11,4,10318.3,4192.72,6,34,0.64
66.9,3,7,2,10801,3370.32,7.28571,34,0.64
67.4,1,12,7,8850.24,6141.76,4.81818,34,0.64
67.4,2,11,4,10707.1,4236.16,6,34,0.64
67.4,3,7,2,10783.6,3370.32,7.28571,34,0.64
67.9,1,12,7,8795.2,6188.16,4.81818,34,0.64
67.9,2,11,4,10665.4,4139.68,6.1,34,0.64
67.9,3,7,2,10783.5,3380,7.28571,34,0.64
68.4,1,12,7,8416.96,6099.2,4.81818,34,0.64
68.4,2,11,4,10404,4152.16,6.1,34,0.64
68.4,3,7,3,10801,3399.36,7.28571,34,0.64
68.9,1,11,6,9354.24,4491.2,5.1,34,0.64
68.9,2,11,4,10205.1,4524.72,6,34,0.64
68.9,3,8,4,9594.8,2499.92,6.625,34,0.64
69.4,1,11,5,9465.44,4799.28,5.1,34,0.64
69.4,2,11,4,10420.9,4421.76,6,34,0.64
69.4,3,8,4,9539.76,2489.6,6.625,34,0.64
69.9,1,11,5,9291.6,4811.6,5.2,34,0.64
69.9,2,11,4,10557.2,4392.88,6.1,34,0.64
69.9,3,8,4,9676.64,2510.24,6.625,34,0.64
70.4,1,11,5,9407.2,4690.24,5.2,34,0.64
70.4,2,11,4,10612.2,4479.44,6.1,34,0.64
70.4,3,8,4,9503.52,2791.92,6.625,34,0.64
70.9,1,11,5,9338.96,4821.68,5.3,34,0.64
70.9,2,11,4,10267.4,4492.72,6.1,34,0.64
70.9,3,8,4,9401.52,2791.92,6.75,34,0.64
71.4,1,11,5,9094.32,4697.28,5.3,34,0.64
71.4,2,11,4,10509.2,4551.6,6.1,34,0.64
71.4,3,8,4,9481.28,2791.92,6.75,34,0.64
71.9,1,11,5,9291.92,4817.68,5.3,34,0.64
71.9,2,11,4,10793.7,4559.92,6.1,34,0.64
71.9,3,8,4,9581.84,2791.92,6.625,34,0.64
72.4,1,11,5,9646.8,4801.44,5.3,34,0.64
72.4,2,11,4,10738.6,4491.6,6.1,34,0.64
72.4,3,8,4,9618.08,2879.76,6.75,34,0.64
72.9,1,11,5,9494.32,4822.64,5.2,34,0.64
72.9,2,11,4,10429.6,4550.48,6.1,34,0.64
72.9,3,8,3,9593.36,2879.76,6.75,34,0.64
73.4,1,11,5,9822.08,4767.84,5.2,34,0.64
73.4,2,11,4,10746.2,4588.88,6.1,34,0.64
73.4,3,8,3,10016.1,3274.96,6.75,34,0.64
73.9,1,11,6,9786.24,4744.32,5.2,34,0.64
73.9,2,11,4,10509.1,4639.12,6.1,34,0.64
73.9,3,8,3,10039.3,3362.88,6.75,34,0.64
74.4,1,11,6,9534.64,4798.16,5.2,34,0.64
74.4,2,11,4,10564.2,4573.44,6.1,34,0.64
74.4,3,8,3,10071.3,3187.2,6.75,34,0.64
74.9,1,11,6,9478.08,4653.52,5.3,34,0.64
74.9,2,11,4,10825.8,4490.56,6.1,34,0.64
74.9,3,8,3,9970.64,3099.36,6.28571,34,0.64
75.4,1,11,6,9351.04,4749.04,5.3,34,0.64
75.4,2,11,4,10793.7,4518.24,6.1,34,0.64
75.4,3,8,3,10139.9,3055.36,6.28571,34,0.64
75.9,1,11,6,9351.04,4841.52,5.3,34,0.64
75.9,2,11,4,10564.2,4662.96,6.1,34,0.64
75.9,3,8,3,9970.48,3187.2,6.28571,34,0.64
76.4,1,11,6,9351.04,4832.72,5.3,34,0.64
76.4,2,11,4,10152.2,4705.28,6.1,34,0.64
76.4,3,8,3,10115.2,3055.44,6.28571,34,0.64
76.9,1,10,5,10019.2,5488.32,5.55556,34,0.64
76.9,2,11,4,10186.5,4618.4,6.1,34,0.64
76.9,3,9,3,8470.88,3274.32,6.28571,34,0.64
77.4,1,10,5,9661.36,6488.32,5.55556,34,0.64
77.4,2,11,4,10139.2,3812.4,6.2,34,0.64
77.4,3,9,3,8794.4,2783.76,5.875,34,0.64
77.9,1,10,5,9633.12,6531.76,5.55556,34,0.64
77.9,2,11,3,10028.5,3831.84,6.2,34,0.64
77.9,3,9,3,8710.72,2607.52,5.875,34,0.64
78.4,1,10,5,9751.6,6599.04,5.55556,34,0.64
78.4,2,11,3,9981.28,3676.08,6.2,34,0.64
78.4,3,9,4,9410.08,2560.8,5.75,34,0.64
78.9,1,10,5,10019.4,6632.56,5.44444,34,0.64
78.9,2,11,3,10664.2,3579.68,6.2,34,0.64
78.9,3,9,4,9155.28,2797.04,5.75,34,0.64
79.4,1,10,5,9188.72,6560.32,5.44444,34,0.64
