5.3,1049,3,0.00266694,0.00266694,0.679238,0.677552,0.00168574,34.717,34.7102,9,9,0,1.18706,1.20541,0.018344,0,1,1,0
5.4,1050,1,0.00196378,0.00196378,0.780624,0.782776,0.00215185,35.1225,35.1311,10,10,0,0.730427,0.757235,0.026808,0,1,1,0
5.4,1050,2,0.00193936,0.00193936,0.7508,0.749673,0.0011273,35.0032,34.9987,11,11,0,1.02649,1.01626,0.010224,0,1,1,0
5.4,1050,3,0.00387763,0.00387763,0.676272,0.679238,0.00296563,34.7051,34.717,9,9,0,1.20541,1.18116,0.024248,0,1,1,0
5.5,1051,1,0.00361469,0.00361469,0.780554,0.780624,7.03335e-05,35.1222,35.1225,10,10,0,0.757235,0.777547,0.020312,0,1,1,0
5.5,1051,2,0.0105978,0.0105978,0.750489,0.7508,0.000311017,35.002,35.0032,11,11,0,1.01626,0.940237,0.076024,0,1,1,0
5.5,1051,3,0.00553384,0.00553384,0.679686,0.676272,0.00341398,34.7187,34.7051,9,9,0,1.18116,1.22211,0.040952,0,1,1,0
5.6,1052,1,0.00557847,0.00557847,0.782776,0.780554,0.00222218,35.1311,35.1222,10,10,0,0.777547,0.730427,0.04712,0,1,1,0
5.6,1052,2,0.019374,0.019374,0.745717,0.750489,0.0047729,34.9829,35.002,11,11,0,0.940237,1.05668,0.11644,0,1,1,0
5.6,1052,3,0.00683681,0.00683681,0.674891,0.679686,0.00479555,34.6996,34.7187,9,9,0,1.22211,1.17481,0.047304,0,1,1,0
5.7,1053,1,0.0017568,0.0017568,0.781013,0.782776,0.00176281,35.1241,35.1311,10,10,0,0.730427,0.752843,0.022416,0,1,1,0
5.7,1053,2,0.00760625,0.00760625,0.750121,0.745717,0.00440431,35.0005,34.9829,11,11,0,1.05668,1.02243,0.034248,0,1,1,0
5.7,1053,3,0.00658357,0.00658357,0.691402,0.674891,0.016511,34.7656,34.6996,9,9,0,1.17481,1.30286,0.128048,0,1,1,0
5.8,1054,1,0.00382167,0.00382167,0.780554,0.781013,0.000459373,35.1222,35.1241,10,10,0,0.752843,0.777547,0.024704,0,1,1,0
5.8,1054,2,0.0115561,0.0115561,0.748288,0.750121,0.00183249,34.9932,35.0005,11,11,0,1.02243,0.928613,0.093816,0,1,1,0
5.8,1054,3,0.00260038,0.00260038,0.678455,0.691402,0.0129464,34.7138,34.7656,9,9,0,1.30286,1.19365,0.109208,0,1,1,0
5.9,1055,1,0.0029731,0.0029731,0.780671,0.780554,0.000117123,35.1227,35.1222,10,10,0,0.777547,0.762371,0.015176,0,1,1,0
5.9,1055,2,0.0160587,0.0160587,0.747738,0.748288,0.000550807,34.991,34.9932,11,11,0,0.928613,1.04272,0.114104,0,1,1,0
5.9,1055,3,0.00343013,0.00343013,0.688308,0.678455,0.00985253,34.7532,34.7138,9,9,0,1.19365,1.28024,0.086592,0,1,1,0
6,1056,1,0.00336535,0.00336535,0.779995,0.780671,0.00067544,35.12,35.1227,10,10,0,0.762371,0.790963,0.028592,0,1,1,0
