6.4,3,-0.104563,0.69166,0.5,34.7666,17908.8,0.107297
6.9,1,0.0247522,0.780461,-0,35.1218,16909.8,0.10881
6.9,2,-0.134669,0.748794,0.5,34.9952,17716.7,0.108289
6.9,3,-0.105776,0.689856,0.5,34.7594,17800.5,0.107297
7.4,1,0.0235663,0.779564,-0,35.1183,17843.1,0.10881
7.4,2,-0.148481,0.75064,0.5,35.0026,16548.6,0.108289
7.4,3,-0.102605,0.692529,0.5,34.7701,17958.6,0.107297
7.9,1,0.0215216,0.779241,-0,35.117,17149.4,0.10881
7.9,2,-0.133076,0.747989,0.5,34.992,17841.3,0.108289
7.9,3,-0.105958,0.688438,0.5,34.7538,17575.2,0.107297
8.4,1,0.0219119,0.78077,-0,35.1231,17585.8,0.10881
8.4,2,-0.14573,0.750984,0.5,35.0039,16524.8,0.108289
8.4,3,-0.104121,0.691857,0.5,34.7674,18047.2,0.107297
8.9,1,0.0249034,0.780283,-0,35.1211,16429.4,0.10881
8.9,2,-0.133181,0.748058,0.5,34.9922,17775,0.108289
8.9,3,-0.0854746,0.699019,0.5,34.7961,18500,0.107297
9.4,1,0.0205693,0.780623,-0,35.1225,16732.2,0.10881
9.4,2,-0.14573,0.750984,0.5,35.0039,16175.9,0.108289
9.4,3,-0.0779365,0.699873,0.5,34.7995,18820.9,0.107297
9.9,1,0.0247933,0.780224,-0,35.1209,15613.1,0.10881
9.9,2,-0.140124,0.751997,0.5,35.008,17287,0.108289
9.9,3,-0.0964074,0.695264,0.5,34.7811,18244.6,0.107297
10.4,1,0.0248446,0.780252,-0,35.121,16069,0.10881
10.4,2,-0.148678,0.748177,0.5,34.9927,15984.6,0.108289
10.4,3,-0.100377,0.693515,0.5,34.7741,18250.3,0.107297
10.9,1,0.0218346,0.780762,-0,35.123,15583.7,0.10881
10.9,2,-0.140006,0.751957,0.5,35.0078,16967.5,0.108289
10.9,3,-0.0976228,0.69473,0.5,34.7789,18300.1,0.107297
11.4,1,0.0246335,0.780138,-0,35.1206,15233.4,0.10881
11.4,2,-0.139571,0.751653,0.5,35.0066,17254.1,0.108289
11.4,3,-0.0665646,0.701154,0.5,34.8046,19055.5,0.107297
11.9,1,0.0218346,0.780762,-0,35.123,15634.6,0.10881
11.9,2,-0.137485,0.750292,0.5,35.0012,16927.8,0.108289
11.9,3,-0.106164,0.686803,0.5,34.7472,17825,0.107297
12.4,1,0.0218346,0.780762,-0,35.123,15272.5,0.10881
12.4,2,-0.139216,0.751377,0.5,35.0055,16908.3,0.108289
12.4,3,-0.10559,0.690839,0.5,34.7634,18022.2,0.107297
12.9,1,0.0218346,0.780762,-0,35.123,14992.8,0.10881
12.9,2,-0.139416,0.751533,0.5,35.0061,16914.6,0.108289
12.9,3,-0.105991,0.688172,0.5,34.7527,17794.2,0.107297
13.4,1,0.0237296,0.779652,-0,35.1186,14964,0.10881
13.4,2,-0.138996,0.751207,0.5,35.0048,16926,0.108289
13.4,3,-0.105613,0.690719,0.5,34.7629,17891.3,0.107297
13.9,1,0.0245092,0.780071,-0,35.1203,15177,0.10881
13.9,2,-0.138999,0.751209,0.5,35.0048,16585.4,0.108289
13.9,3,-0.106593,0.683378,0.5,34.7335,17578.6,0.107297
14.4,1,0.0241054,0.779854,-0,35.1194,15290.3,0.10881
14.4,2,-0.148922,0.750543,0.5,35.0022,15552.3,0.108289
14.4,3,-0.106619,0.683165,0.5,34.7327,17640.2,0.107297
14.9,1,0.0218346,0.780762,-0,35.123,14857.4,0.10881
